zip,date,rent
94115,2021-7,2885.962519339315
94115,2021-8,2946.396140793359
94115,2021-9,2989.237117507175
94115,2021-10,2998.724121969879
94115,2021-11,2947.102918417141
94115,2021-12,2953.1374630628334
94115,2022-1,2985.3545617264085
94115,2022-2,3090.2294663964417
94115,2022-3,3097.394261125558
94115,2022-4,3102.3145306747692
94115,2022-5,3076.535067806178
94115,2022-6,3114.6320223687276
94115,2022-7,3151.331548261964
94115,2022-8,3169.760620827449
94115,2022-9,3176.302801285759
94115,2022-10,3177.752917962842
94115,2022-11,3161.043959855479
94115,2022-12,3100.8513839213165
94115,2023-1,3072.423391645634
94115,2023-2,3051.072249142216
94115,2023-3,3093.288263579602
94115,2023-4,3082.7748859744584
94115,2023-5,3122.0507454901954
94115,2023-6,3137.1718355773796
94115,2023-7,3164.093235864017
94115,2023-8,3157.9855815995584
94115,2023-9,3140.581882978581
94115,2023-10,3130.440975755524
94115,2023-11,3120.380221974959
94115,2023-12,3128.108164532453
94115,2024-1,3146.6828067485426
94115,2024-2,3170.3107592880997
94115,2024-3,3180.3912799960003
94115,2024-4,3190.177072183929
94115,2024-5,3197.316234321242
94115,2024-6,3197.470496593469
94115,2024-7,3198.705099681119
94115,2024-8,3210.9997721634054
94115,2024-9,3230.15830135735
94115,2024-10,3235.6585977385266
94115,2024-11,3222.9875051218614
94115,2024-12,3203.904462567609
94103,2020-1,3602.122469059375
94103,2020-2,3616.9899065141303
94103,2020-3,3616.0571857021714
94103,2020-4,3620.6613681930007
94103,2020-5,3536.7333843283777
94103,2020-6,3496.1993217133386
94103,2020-7,3375.2774591909174
94103,2020-8,3221.7704192162514
94103,2020-9,3035.485911928236
94103,2020-10,2891.85334969298
94103,2020-11,2809.1404947775195
94103,2020-12,2762.302711349196
94103,2021-1,2747.123732918002
94103,2021-2,2754.187803107307
94103,2021-3,2807.7784590209276
94103,2021-4,2881.999049622177
94103,2021-5,2954.7098884885963
94103,2021-6,3044.3976865319046
94103,2021-7,3127.3976061548938
94103,2021-8,3222.834983878708
94103,2021-9,3262.1130710740053
94103,2021-10,3243.643100407377
94103,2021-11,3208.0900472197995
94103,2021-12,3164.781047728378
94103,2022-1,3206.00859202486
94103,2022-2,3207.1132877537857
94103,2022-3,3235.003737711343
94103,2022-4,3214.18365462786
94103,2022-5,3231.11718564321
94103,2022-6,3256.880523718969
94103,2022-7,3278.3096672870633
94103,2022-8,3301.291974325771
94103,2022-9,3282.558497398219
94103,2022-10,3286.2584856187277
94103,2022-11,3270.9841216901914
94103,2022-12,3263.563374140173
94103,2023-1,3231.527222678949
94103,2023-2,3199.264163704197
94103,2023-3,3213.3160995632093
94103,2023-4,3193.0343984466876
94103,2023-5,3220.832715019049
94103,2023-6,3206.5788704743427
94103,2023-7,3229.9981330262913
94103,2023-8,3215.922051213958
94103,2023-9,3196.70221748773
94103,2023-10,3133.4128995125648
94103,2023-11,3066.2583836479353
94103,2023-12,3023.865835739719
94103,2024-1,3053.292125254062
94103,2024-2,3075.7076594964633
94103,2024-3,3130.7510232333652
94103,2024-4,3154.464903964903
94103,2024-5,3219.2759986008755
94103,2024-6,3220.8368259819085
94103,2024-7,3220.922494634861
94103,2024-8,3202.2795363923774
94103,2024-9,3209.792351811328
94103,2024-10,3206.1443620886635
94103,2024-11,3192.2918002229217
94103,2024-12,3234.323552370771
94131,2020-1,3318.1391898396187
94131,2020-2,3280.9135904161717
94131,2020-3,3250.18132243442
94131,2020-4,3331.830321942525
94131,2020-5,3347.5481389359365
94131,2020-6,3358.7392223594484
94131,2020-7,3282.1400593235267
94131,2020-8,3263.560091152118
94131,2020-9,3220.929824922448
94131,2020-10,3157.5311524624544
94131,2020-11,3060.8606512576807
94131,2020-12,3036.2065528703815
94131,2021-1,3005.5047812831585
94131,2021-2,3071.639665470725
94131,2021-3,3060.8955407086323
94131,2021-4,3117.4088032523327
94131,2021-5,3122.228910406101
94131,2021-6,3183.3973774622314
94131,2021-7,3191.771058852799
94131,2021-8,3218.183906498534
94131,2021-9,3209.3938700349036
94131,2021-10,3231.461445742083
94131,2021-11,3231.434140979684
94131,2021-12,3254.7804064209045
94131,2022-1,3230.083650871554
94131,2022-2,3229.8055045372166
94131,2022-3,3241.38201320739
94131,2022-4,3325.03680515621
94131,2022-5,3406.2358368629702
94131,2022-6,3424.800658780636
94131,2022-7,3410.0065538556437
94131,2022-8,3392.5353679387167
94131,2022-9,3392.317470993252
94131,2022-10,3423.5132750249604
94131,2022-11,3422.437740255732
94131,2022-12,3396.1533823433383
94131,2023-1,3364.058844770516
94131,2023-2,3348.346490712783
94131,2023-3,3398.568326239572
94131,2023-4,3418.4036637544127
94131,2023-5,3451.6458878196227
94131,2023-6,3450.8949925170023
94131,2023-7,3483.6533429124956
94131,2023-8,3457.1466068619125
94131,2023-9,3467.4872768660803
94131,2023-10,3432.989136223242
94131,2023-11,3404.549361208197
94131,2023-12,3354.0826102150513
94131,2024-1,3371.6114227838475
94131,2024-2,3431.8535287956206
94131,2024-3,3507.2635375043224
94131,2024-4,3531.936943923144
94131,2024-5,3528.4850602238093
94131,2024-6,3554.0296795123745
94131,2024-7,3576.9744556231303
94131,2024-8,3557.4347984579863
94131,2024-9,3559.8788204992165
94131,2024-10,3467.206820930767
94131,2024-11,3510.887268715872
