"(2023, 1, 'fulton 18th')",0.0,0.0
"(2023, 6, 'geary masonic')",0.0,0.0
"(2023, 4, 'ellis jones')",0.0,0.0
"(2023, 4, 'gough market')",0.0,0.0
"(2023, 4, 'sanchez 18th')",0.0,0.0
"(2023, 7, 'taylor ellis')",0.0,0.0
"(2023, 2, '31st vicente')",0.0,0.0
"(2023, 2, '640 palmetto san francisco ca 94132')",0.0,0.0
"(2024, 5, '10 de montfort san francisco ca 94112')",0.0,0.0
"(2023, 8, 'austin polk')",0.0,0.0
"(2022, 12, '4054 20th san francisco ca 94114')",0.0,0.0
"(2023, 5, 'harrison 18th')",0.0,0.0
"(2022, 9, '1450 marin san francisco ca 94124')",0.0,0.0
"(2022, 12, '1500 hayes san francisco ca 94117')",0.0,0.0
"(2020, 4, '1 ferry plz san francisco ca 94111')",37.7988882,-122.3840227
"(2023, 9, '277 taylor san francisco ca 94102')",0.0,0.0
"(2023, 5, 'clara 4th')",0.0,0.0
"(2023, 3, '4th mission')",0.0,0.0
"(2023, 4, 'willow polk')",0.0,0.0
"(2023, 4, 'taraval sunset')",0.0,0.0
"(2024, 4, '750 ofarrell san francisco ca 94109')",0.0,0.0
"(2022, 9, '3805 24th san francisco ca 94114')",0.0,0.0
"(2022, 10, '750 7th san francisco ca 94118')",0.0,0.0
"(2023, 1, 'van ness sacramento')",0.0,0.0
"(2023, 2, 'california walnut')",0.0,0.0
"(2023, 5, '1970 lombard san francisco ca 94123')",0.0,0.0
"(2022, 10, 'patterson flower')",0.0,0.0
"(2022, 8, '7th mission bay north')",0.0,0.0
"(2024, 3, '1388 sutter san francisco ca 94109')",0.0,0.0
"(2024, 5, '18th geary')",0.0,0.0
