id,lat,lon,year_mon
2456,37.719397542,-122.477992702,2020-11
2457,37.797998108,-122.417192283,2021-09
2458,37.791697251,-122.39213406,2024-11
2459,37.783565477,-122.415051135,2021-10
2460,37.78832457,-122.393911345,2024-09
2461,37.75457187,-122.419712713,2021-09
2462,37.772683853,-122.426346199,2021-01
2463,37.797604593,-122.403668204,2023-04
2464,37.733740897,-122.40450558,2022-02
2465,37.779316896,-122.480449637,2020-08
2466,37.772694134,-122.42218914,2023-04
2467,37.781334058,-122.399027494,2021-11
2468,37.727292994,-122.424276474,2024-01
2469,37.789478818,-122.414561131,2023-05
2470,37.78487378,-122.389808109,2022-01
2471,37.732408468,-122.378290058,2022-06
2472,37.770679319,-122.449598813,2021-09
2473,37.763055892,-122.467387267,2023-10
2474,37.786027094,-122.41632162,2021-10
2475,37.78832457,-122.393911345,2022-06
2476,37.787027218,-122.394922601,2021-11
2477,37.780127937,-122.434593558,2024-03
2478,37.780412626,-122.504177714,2022-01
2479,37.78832457,-122.393911345,2022-06
2480,37.777790309,-122.412834332,2023-02
2481,37.775204519,-122.468696624,2022-02
2482,37.789569007,-122.417179186,2021-12
2483,37.782625674,-122.434187754,2021-11
2484,37.774759785,-122.416457295,2024-07
2485,37.783973516,-122.416045464,2024-12
2486,37.754877269,-122.444197017,2021-03
2487,37.763654746,-122.393765213,2021-10
2488,37.772694134,-122.42218914,2021-05
2489,37.759934505,-122.398703844,2022-05
2490,37.78605122,-122.418924277,2020-12
2491,37.722760282,-122.455200494,2023-08
2492,37.78832457,-122.393911345,2022-06
2493,37.786460014,-122.399190298,2021-10
2494,37.782448498,-122.416327441,2023-05
2495,37.772365253,-122.414746123,2022-08
2496,37.776109643,-122.468156427,2023-05
2497,37.766134387,-122.421935076,2022-07
2498,37.741940842,-122.501944119,2024-02
2499,37.801704177,-122.428833527,2021-09
2500,37.775690575,-122.507988982,2024-08
2501,37.771339101,-122.421139606,2022-07
2502,37.783969397,-122.462416623,2020-07
2503,37.748891572,-122.42723037,2020-02
2504,37.718769833,-122.469914087,2024-06
2505,37.757966456,-122.388787098,2020-11
2506,37.782335975,-122.393092579,2023-12
2507,37.769020079,-122.422214234,2021-12
2508,37.785807216,-122.458631334,2021-11
2509,37.76219227,-122.467793775,2023-11
2510,37.78511799,-122.41873546,2020-12
2511,37.799001468,-122.44350342,2020-10
2512,37.761911372,-122.406679505,2022-02
2513,37.78670374,-122.46523042,2022-05
2514,37.78832457,-122.393911345,2024-06
2515,37.775415137,-122.483391492,2020-11
2516,37.759806799,-122.425386497,2020-10
2517,37.774295048,-122.507887207,2020-10
2518,37.786514716,-122.469512922,2021-04
2519,37.72278041,-122.428602345,2024-02
2520,37.78832457,-122.393911345,2024-01
2521,37.735098202,-122.431066501,2022-02
2522,37.765983751,-122.432151905,2024-08
2523,37.722760282,-122.455200494,2020-11
2524,37.793885306,-122.412851826,2021-01
2525,37.774091304,-122.419997169,2022-07
2526,37.71741111,-122.457582607,2022-08
2527,37.775869027,-122.448995274,2021-10
2528,37.788679685,-122.418539257,2023-09
2529,37.734570707,-122.391831742,2023-12
2530,37.734079007,-122.412352779,2022-05
2531,37.74837428,-122.428229413,2022-11
2532,37.771915195,-122.393497114,2024-04
2533,37.732546426,-122.38503622,2020-12
2534,37.781334058,-122.399027494,2024-02
2535,37.78832457,-122.393911345,2022-06
2536,37.777603624,-122.455644136,2022-05
2537,37.756371622,-122.416574134,2022-07
2538,37.769336405,-122.444272582,2022-01
2539,37.784078169,-122.418524721,2022-07
2540,37.781537434,-122.40951834,2020-10
2541,37.773861778,-122.413045971,2023-03
2542,37.738244682,-122.478641294,2021-01
2543,37.730393305,-122.405771886,2022-12
2544,37.78832457,-122.393911345,2022-08
2545,37.769067425,-122.420926624,2021-04
2546,37.730886198,-122.399992809,2022-09
2547,37.787027218,-122.394922601,2022-08
2548,37.788438921,-122.422782314,2024-04
2549,37.789478818,-122.414561131,2022-09
2550,37.774421017,-122.412349531,2020-03
2551,37.796551048,-122.405283979,2020-02
2552,37.776839383,-122.493175112,2022-08
2553,37.77961924,-122.431081567,2022-10
2554,37.768127829,-122.423310668,2024-10
2555,37.78832457,-122.393911345,2022-08
2556,37.71568992,-122.45479584,2022-10
2557,37.781537434,-122.40951834,2020-09
2558,37.780877259,-122.414506898,2022-06
2559,37.764373209,-122.41747849,2021-03
2560,37.79636509,-122.414263601,2020-10
2561,37.748378918,-122.422653311,2020-01
2562,37.78832457,-122.393911345,2022-10
2563,37.71621499,-122.476570624,2020-02
2564,37.78487378,-122.389808109,2022-03
2565,37.77848749,-122.478707416,2021-03
2566,37.787027218,-122.394922601,2022-09
2567,37.776012171,-122.470296348,2022-10
2568,37.73534315,-122.426435055,2022-06
2569,37.803216047,-122.432514629,2024-04
2570,37.776839383,-122.493175112,2022-05
2571,37.774091304,-122.419997169,2022-07
2572,37.779299769,-122.430296293,2022-09
2573,37.760773624,-122.476767391,2023-07
2574,37.718515313,-122.447057933,2023-11
2575,37.755091312,-122.411127388,2020-10
2576,37.717515182,-122.480598519,2021-02
2577,37.786259862,-122.4172796,2024-10
2578,37.796079379,-122.411606337,2021-02
2579,37.776852076,-122.419454933,2022-10
2580,37.76860658,-122.449976975,2023-10
2581,37.786004828,-122.395077257,2022-10
2582,37.739020476,-122.411498283,2022-08
2583,37.773977047,-122.495581193,2023-05
2584,37.771722675,-122.393266192,2024-12
2585,37.783388956,-122.409832446,2023-09
2586,37.802511614,-122.445913523,2024-02
2587,37.796941735,-122.429558903,2021-12
2588,37.78511799,-122.41873546,2021-02
2589,37.80339083,-122.415683516,2021-06
2590,37.777083316,-122.416979514,2022-08
2591,37.766134387,-122.421935076,2022-03
2592,37.783388956,-122.409832446,2022-06
2593,37.784903682,-122.416234049,2023-10
2594,37.731664564,-122.383168325,2023-05
2595,37.733654333,-122.404984731,2023-06
2596,37.732794625,-122.391255984,2021-02
2597,37.750967342,-122.487057147,2024-03
2598,37.789370354,-122.414539182,2020-07
2599,37.779530959,-122.413542707,2022-08
2600,37.774091304,-122.419997169,2022-07
2601,37.777083316,-122.416979514,2022-09
2602,37.792015775,-122.423506394,2021-08
2603,37.70938416,-122.453617463,2022-08
2604,37.79926915,-122.444485651,2021-11
2605,37.782335975,-122.393092579,2023-12
2606,37.72189661,-122.457673472,2024-07
2607,37.787027218,-122.394922601,2024-11
2608,37.777790309,-122.412834332,2023-11
2609,37.755648575,-122.46565691,2021-04
2610,37.765582441,-122.463269353,2023-08
2611,37.749281552,-122.428316788,2022-10
2612,37.774091304,-122.419997169,2022-07
2613,37.791853892,-122.391364624,2023-09
2614,37.787504496,-122.414163692,2023-05
2615,37.790942138,-122.409016348,2023-10
2616,37.785890332,-122.411725718,2021-10
2617,37.790109944,-122.442497055,2024-10
2618,37.752508724,-122.439695356,2021-02
2619,37.782635513,-122.414862827,2024-04
2620,37.785942727,-122.418902557,2023-02
2621,37.708943567,-122.444958463,2023-08
2622,37.761351648,-122.506062671,2023-01
2623,37.783973516,-122.416045464,2020-02
2624,37.728445703,-122.390320661,2021-01
2625,37.78832457,-122.393911345,2022-08
2626,37.764556649,-122.476051424,2021-01
2627,37.76755547,-122.418548327,2021-04
2628,37.750518015,-122.406994119,2024-03
2629,37.74485948,-122.498317585,2020-03
2630,37.783388956,-122.409832446,2022-01
2631,37.722727037,-122.436194485,2024-01
2632,37.783673953,-122.415072979,2023-06
2633,37.713382868,-122.434079435,2022-04
2634,37.771722675,-122.393266192,2022-09
2635,37.773157961,-122.445070333,2021-12
2636,37.777486533,-122.397691886,2024-12
2637,37.761357777,-122.505924513,2023-04
2638,37.782845036,-122.413221766,2024-10
2639,37.78832457,-122.393911345,2022-06
2640,37.781589207,-122.472983324,2023-08
2641,37.718722284,-122.389118323,2023-02
2642,37.78574307,-122.465627229,2020-10
2643,37.728271318,-122.433385191,2020-11
2644,37.797657371,-122.411923656,2024-09
2645,37.714384926,-122.473318473,2020-09
2646,37.783565477,-122.415051135,2024-07
2647,37.78832457,-122.393911345,2023-06
2648,37.742216382,-122.473419146,2021-04
2649,37.764104409,-122.421877973,2021-01
2650,37.78832457,-122.393911345,2024-09
2651,37.787027218,-122.394922601,2020-08
2652,37.777887965,-122.413601564,2020-06
2653,37.78030991,-122.407975092,2021-05
2654,37.794505428,-122.403956804,2021-02
2655,37.750967342,-122.487057147,2024-08
2656,37.78832457,-122.393911345,2022-10
2657,37.769571487,-122.420224195,2023-11
2658,37.752905528,-122.440744403,2024-04
2659,37.779530959,-122.413542707,2023-11
2660,37.777107722,-122.423094,2021-11
2661,37.760576397,-122.40755972,2020-09
2662,37.789787363,-122.434861053,2024-09
2663,37.791870902,-122.414268635,2024-09
2664,37.777474192,-122.47924266,2022-08
2665,37.762547575,-122.461392587,2024-09
2666,37.750677129,-122.418579869,2023-10
2667,37.78832457,-122.393911345,2023-06
2668,37.790767998,-122.396202748,2020-03
2669,37.772670548,-122.433090198,2022-04
2670,37.773496894,-122.430795158,2020-02
2671,37.718177524,-122.457653784,2024-04
2672,37.769745786,-122.423478504,2022-02
2673,37.774759785,-122.416457295,2024-09
2674,37.786324416,-122.394489923,2024-03
2675,37.782704574,-122.490366878,2022-07
2676,37.724343099,-122.427433354,2021-09
2677,37.766134387,-122.421935076,2023-03
2678,37.767045775,-122.451459675,2021-12
2679,37.802461767,-122.415491758,2020-10
2680,37.758234933,-122.491870949,2021-06
2681,37.749013432,-122.488932363,2020-05
2682,37.781145862,-122.409026046,2021-12
2683,37.787027218,-122.394922601,2022-09
2684,37.786151402,-122.417257623,2023-03
2685,37.795791052,-122.437759642,2021-09
2686,37.779530959,-122.413542707,2024-09
2687,37.762352641,-122.389601294,2021-01
2688,37.722760694,-122.455062194,2022-02
2689,37.777887965,-122.413601564,2022-01
2690,37.727414242,-122.429431972,2022-08
2691,37.758619593,-122.420179323,2022-01
2692,37.754414764,-122.493753725,2021-11
2693,37.769067425,-122.420926624,2021-04
2694,37.772694134,-122.42218914,2021-05
2695,37.773488085,-122.411868809,2023-05
2696,37.780961754,-122.48687983,2024-08
2697,37.730050864,-122.376022018,2021-12
2698,37.777486533,-122.397691886,2023-08
2699,37.78605122,-122.418924277,2024-10
2700,37.730782269,-122.440876931,2020-07
2701,37.761310398,-122.506995623,2022-07
2702,37.78280892,-122.488082135,2020-02
2703,37.790265262,-122.408389146,2024-08
2704,37.779870436,-122.437493924,2024-09
2705,37.783388956,-122.409832446,2022-12
2706,37.767195137,-122.436883107,2024-12
2707,37.72875182,-122.416677854,2020-12
2708,37.799443802,-122.405671314,2020-10
2709,37.786986977,-122.419110401,2020-02
2710,37.76830566,-122.427693846,2024-02
2711,37.777887965,-122.413601564,2022-06
2712,37.788027552,-122.447804474,2024-11
2713,37.731453695,-122.446935179,2024-12
2714,37.776959835,-122.468822836,2022-05
2715,37.783388956,-122.409832446,2023-01
2716,37.732291047,-122.376157904,2021-01
2717,37.753989683,-122.416964922,2020-05
2718,37.781145862,-122.409026046,2022-04
2719,37.761448502,-122.483963468,2024-12
2720,37.732546426,-122.38503622,2020-08
2721,37.743061814,-122.408653258,2024-04
2722,37.787027218,-122.394922601,2022-08
2723,37.762580944,-122.478195484,2023-12
2724,37.775784448,-122.43202516,2020-03
2725,37.78832457,-122.393911345,2023-01
2726,37.743319411,-122.470799689,2023-04
2727,37.763249274,-122.423522329,2024-07
2728,37.786004828,-122.395077257,2024-10
2729,37.777083316,-122.416979514,2024-11
2730,37.784288092,-122.416878028,2023-03
2731,37.788452159,-122.420326994,2021-05
2732,37.745260774,-122.421228785,2024-09
2733,37.723947171,-122.443848556,2023-06
2734,37.779489776,-122.407376438,2023-12
2735,37.761277299,-122.429469067,2024-11
2736,37.757487708,-122.508938005,2023-01
2737,37.783260387,-122.418366153,2021-10
2738,37.74360345,-122.484398292,2023-05
2739,37.777790309,-122.412834332,2021-09
2740,37.774852988,-122.411439178,2020-06
2741,37.780052504,-122.409773824,2021-10
2742,37.772670548,-122.433090198,2022-04
2743,37.773089318,-122.42979862,2021-08
2744,37.739072172,-122.412944515,2024-11
2745,37.797981702,-122.432230129,2023-12
2746,37.758748688,-122.42364252,2024-10
2747,37.751304598,-122.479422522,2021-03
2748,37.78832457,-122.393911345,2023-01
2749,37.783925605,-122.463347748,2021-07
2750,37.764373209,-122.41747849,2020-12
2751,37.75678063,-122.422218843,2022-11
2752,37.787027218,-122.394922601,2022-09
2753,37.777083316,-122.416979514,2021-03
2754,37.801266413,-122.418247127,2024-03
2755,37.715533501,-122.404504157,2021-06
2756,37.761105353,-122.469258408,2021-06
2757,37.779813722,-122.403860418,2022-10
2758,37.764453851,-122.478326902,2023-11
2759,37.78832457,-122.393911345,2024-06
2760,37.786986977,-122.419110401,2024-02
2761,37.784698897,-122.413593722,2020-01
2762,37.786042449,-122.414780263,2024-10
2763,37.781294729,-122.479518405,2021-09
2764,37.78832457,-122.393911345,2023-06
2765,37.79303438,-122.407405071,2022-03
2766,37.716119195,-122.476501042,2020-01
2767,37.729434959,-122.377022281,2020-10
2768,37.788635276,-122.416990341,2022-04
2769,37.78658886,-122.401692292,2020-01
2770,37.789370354,-122.414539182,2021-06
2771,37.786268442,-122.412997235,2023-04
2772,37.730470646,-122.382570875,2021-06
2773,37.741553608,-122.488412908,2023-10
2774,37.772694134,-122.42218914,2023-05
2775,37.722048644,-122.436867934,2024-01
2776,37.752002337,-122.408984897,2024-06
2777,37.761304267,-122.50713378,2021-07
2778,37.789478818,-122.414561131,2022-11
2779,37.787504496,-122.414163692,2021-12
2780,37.758696596,-122.397057095,2024-03
2781,37.786151402,-122.417257623,2022-11
2782,37.787027218,-122.394922601,2020-08
2783,37.789478818,-122.414561131,2021-12
2784,37.781717539,-122.389147051,2022-01
2785,37.744759837,-122.43457151,2024-08
2786,37.743697723,-122.482255209,2023-04
2787,37.782625674,-122.434187754,2021-01
2788,37.794509089,-122.407922837,2021-04
2789,37.744996217,-122.475267385,2022-11
2790,37.785124522,-122.410307742,2022-12
2791,37.772694134,-122.42218914,2020-06
2792,37.773408312,-122.486332269,2022-01
2793,37.768393218,-122.432312796,2021-04
2794,37.779891588,-122.403958048,2024-05
2795,37.754308585,-122.424144017,2024-04
2796,37.794664654,-122.404767635,2020-04
2797,37.790095488,-122.416370999,2021-01
2798,37.765014089,-122.415210524,2020-07
2799,37.79838308,-122.407521729,2020-11
2800,37.78832457,-122.393911345,2023-06
2801,37.769075752,-122.420788635,2024-02
2802,37.756784529,-122.409592801,2021-09
2803,37.763270374,-122.505122972,2020-12
2804,37.789269247,-122.416205377,2022-11
2805,37.777083316,-122.416979514,2022-09
2806,37.766703828,-122.420236789,2022-10
2807,37.758241012,-122.491732794,2022-03
2808,37.781506367,-122.407932867,2021-05
2809,37.79827242,-122.441643992,2024-12
2810,37.782635513,-122.414862827,2021-07
2811,37.78832457,-122.393911345,2023-03
2812,37.786469252,-122.415638874,2023-11
2813,37.782743972,-122.414884812,2021-06
2814,37.714311121,-122.492030022,2022-04
2815,37.709778993,-122.415190142,2024-05
2816,37.780457839,-122.428690538,2022-10
2817,37.776569057,-122.509262829,2022-02
2818,37.712058796,-122.406110808,2024-08
2819,37.720124587,-122.483106169,2022-10
2820,37.78832457,-122.393911345,2024-09
2821,37.761499492,-122.440169823,2024-11
2822,37.78832457,-122.393911345,2023-06
2823,37.78832457,-122.393911345,2022-10
2824,37.794505428,-122.403956804,2022-03
2825,37.737496916,-122.506306073,2021-09
2826,37.78832457,-122.393911345,2024-01
2827,37.789478818,-122.414561131,2021-02
2828,37.782743972,-122.414884812,2022-05
2829,37.790622188,-122.41310198,2023-12
2830,37.786628926,-122.440268254,2023-03
2831,37.780200445,-122.460927946,2020-02
2832,37.748078315,-122.417037589,2024-10
2833,37.722748759,-122.458255469,2022-04
2834,37.761031443,-122.419351641,2023-12
2835,37.734902326,-122.449829175,2021-05
2836,37.802122195,-122.425543359,2021-09
2837,37.78832457,-122.393911345,2022-10
2838,37.760626675,-122.432685653,2021-01
2839,37.739922835,-122.502878393,2021-12
2840,37.787277155,-122.416825198,2022-07
2841,37.777083316,-122.416979514,2022-08
2842,37.781537434,-122.40951834,2022-04
2843,37.775328443,-122.395002097,2021-04
2844,37.780877259,-122.414506898,2024-08
2845,37.721092486,-122.449637734,2023-04
2846,37.772682624,-122.437213711,2024-10
2847,37.75877452,-122.429130635,2021-08
2848,37.773707429,-122.433298927,2024-04
2849,37.783634136,-122.469908012,2021-06
2850,37.753352414,-122.475410238,2020-06
2851,37.78832457,-122.393911345,2022-08
2852,37.772738909,-122.44833127,2021-05
2853,37.727016836,-122.403413374,2021-03
2854,37.784498756,-122.415240041,2022-05
2855,37.775328443,-122.395002097,2022-08
2856,37.772738909,-122.44833127,2021-06
2857,37.800162135,-122.407558189,2022-09
2858,37.727035865,-122.428638491,2021-08
2859,37.771332744,-122.429448383,2021-07
2860,37.800938367,-122.405642887,2021-01
2861,37.743626785,-122.506364141,2023-11
2862,37.777832031,-122.446012179,2021-11
2863,37.717636916,-122.478461274,2020-02
2864,37.789584068,-122.428071911,2024-08
2865,37.791697251,-122.39213406,2024-09
2866,37.797153839,-122.413312256,2023-01
2867,37.783388956,-122.409832446,2020-08
2868,37.771722675,-122.393266192,2022-08
2869,37.729301772,-122.390876776,2021-12
2870,37.718668845,-122.440309044,2020-03
2871,37.783973516,-122.416045464,2024-10
2872,37.774198963,-122.451998919,2022-05
2873,37.7553034,-122.407594195,2022-06
2874,37.746621585,-122.500730925,2022-01
2875,37.7955989,-122.417660146,2022-08
2876,37.784334565,-122.389023649,2023-06
2877,37.71568992,-122.45479584,2021-11
2878,37.763317415,-122.504051665,2021-09
2879,37.78832457,-122.393911345,2024-11
2880,37.766253609,-122.425864044,2023-12
2881,37.774743527,-122.431819033,2021-09
2882,37.7631301,-122.508334051,2021-02
2883,37.76532636,-122.414201572,2020-12
2884,37.719594303,-122.470301549,2022-06
2885,37.715544557,-122.473629106,2020-02
2886,37.763015092,-122.46831698,2022-02
2887,37.788955612,-122.417825829,2024-12
2888,37.759060624,-122.391364853,2021-10
2889,37.806282688,-122.412114085,2020-01
2890,37.725918259,-122.395265028,2022-01
2891,37.781294729,-122.479518405,2024-11
2892,37.760151412,-122.404965544,2020-12
2893,37.773112484,-122.396640077,2021-10
2894,37.712756221,-122.456118379,2023-08
2895,37.775328443,-122.395002097,2022-05
2896,37.74896604,-122.49000471,2022-05
2897,37.78832457,-122.393911345,2023-05
2898,37.764269315,-122.455024362,2024-11
2899,37.78832457,-122.393911345,2024-01
2900,37.79303438,-122.407405071,2022-01
2901,37.784288092,-122.416878028,2022-09
2902,37.796344127,-122.416858771,2024-01
2903,37.787027218,-122.394922601,2022-09
2904,37.755414631,-122.491065745,2020-03
2905,37.776302337,-122.504953451,2020-05
2906,37.718026606,-122.45218115,2022-02
2907,37.780646414,-122.427178093,2022-10
2908,37.780616666,-122.494381116,2023-11
2909,37.732487705,-122.384363365,2022-08
2910,37.751283573,-122.408512518,2021-04
2911,37.778672015,-122.439393826,2021-08
2912,37.78832457,-122.393911345,2024-06
2913,37.735797628,-122.421662064,2021-09
2914,37.750033261,-122.415006766,2021-08
2915,37.7308431,-122.431783984,2024-11
2916,37.781262713,-122.496574947,2022-03
2917,37.76368768,-122.388662851,2020-03
2918,37.788697588,-122.44964705,2024-04
2919,37.783388956,-122.409832446,2020-08
2920,37.777083316,-122.416979514,2022-09
2921,37.777083316,-122.416979514,2024-12
2922,37.78832457,-122.393911345,2024-09
2923,37.777107722,-122.423094,2021-11
2924,37.730876892,-122.42503865,2022-02
2925,37.788017878,-122.41763497,2024-12
2926,37.765682171,-122.461125418,2023-11
2927,37.727123612,-122.434343493,2020-08
2928,37.779175602,-122.483662767,2022-09
2929,37.753095117,-122.403879225,2023-06
2930,37.762111776,-122.508729975,2022-03
2931,37.783046322,-122.410801053,2024-11
2932,37.78832457,-122.393911345,2024-03
2933,37.766056168,-122.416537007,2024-07
2934,37.783388956,-122.409832446,2020-10
2935,37.76532636,-122.414201572,2023-02
2936,37.785217363,-122.41706961,2023-08
2937,37.783388956,-122.409832446,2023-02
2938,37.771301613,-122.45141023,2020-12
2939,37.772694134,-122.42218914,2022-08
2940,37.752569794,-122.393134686,2024-09
2941,37.751283573,-122.408512518,2021-01
2942,37.764104409,-122.421877973,2021-01
2943,37.742314605,-122.471222325,2023-12
2944,37.795702132,-122.416839772,2022-03
2945,37.783388956,-122.409832446,2022-12
2946,37.788858563,-122.419492361,2020-07
2947,37.79827242,-122.441643992,2022-01
2948,37.722271268,-122.440122219,2024-09
2949,37.787598162,-122.420926156,2020-11
2950,37.777083316,-122.416979514,2023-07
2951,37.780142155,-122.427851896,2022-10
2952,37.803303187,-122.413060207,2022-06
2953,37.710925268,-122.409248001,2020-01
2954,37.798191331,-122.403679982,2021-07
2955,37.752115388,-122.421374367,2023-10
2956,37.775328443,-122.395002097,2024-07
2957,37.78832457,-122.393911345,2024-03
2958,37.780965818,-122.428020291,2022-09
2959,37.78832457,-122.393911345,2022-10
2960,37.764112737,-122.421739994,2021-11
2961,37.720648376,-122.469795368,2021-12
2962,37.737389138,-122.39206622,2021-11
2963,37.752421188,-122.405338378,2022-09
2964,37.781145862,-122.409026046,2022-02
2965,37.784408027,-122.412620351,2023-05
2966,37.787403767,-122.415827994,2020-09
2967,37.779299769,-122.430296293,2022-09
2968,37.769680219,-122.436650218,2021-11
2969,37.755939412,-122.501380812,2022-01
2970,37.787702854,-122.416801262,2021-07
2971,37.714950117,-122.476338616,2022-02
2972,37.764987402,-122.421639212,2023-12
2973,37.787027218,-122.394922601,2022-08
2974,37.773689431,-122.444242064,2020-01
2975,37.764506685,-122.453053009,2024-10
2976,37.717612479,-122.482371216,2022-07
2977,37.78605122,-122.418924277,2024-10
2978,37.780646414,-122.427178093,2022-09
2979,37.777083316,-122.416979514,2022-08
2980,37.710214166,-122.450670999,2024-12
2981,37.770754874,-122.433986798,2020-05
2982,37.774295048,-122.507887207,2024-01
2983,37.760721745,-122.47793024,2024-02
2984,37.752724806,-122.467117651,2024-02
2985,37.78832457,-122.393911345,2024-06
2986,37.753594865,-122.4092755,2022-06
2987,37.785942727,-122.418902557,2021-02
2988,37.796723877,-122.442116503,2023-11
2989,37.733640024,-122.401422222,2024-07
2990,37.743921473,-122.437233045,2020-10
2991,37.760630122,-122.500028139,2024-06
2992,37.764080735,-122.452552939,2024-12
2993,37.796632468,-122.417022226,2022-05
2994,37.785217363,-122.41706961,2022-03
2995,37.777083316,-122.416979514,2020-02
2996,37.777887965,-122.413601564,2021-03
2997,37.800938367,-122.405642887,2020-09
2998,37.771123292,-122.431093525,2020-09
2999,37.783163428,-122.411599278,2020-01
3000,37.7593145,-122.509003766,2024-06
3001,37.791697251,-122.39213406,2022-08
3002,37.777400365,-122.4085655,2020-09
3003,37.722049402,-122.409488592,2022-05
3004,37.780529032,-122.477778134,2023-12
3005,37.768304409,-122.420384314,2023-02
3006,37.745562033,-122.423383985,2022-09
3007,37.779891588,-122.403958048,2023-11
3008,37.758033539,-122.462031432,2022-08
3009,37.777902348,-122.448849567,2020-02
3010,37.726707486,-122.427951448,2023-05
3011,37.782644036,-122.419019156,2021-11
3012,37.765858282,-122.419816092,2023-10
3013,37.719145678,-122.445634922,2022-01
3014,37.718479244,-122.404318554,2022-07
3015,37.772683853,-122.426346199,2021-10
3016,37.764292859,-122.501361886,2020-07
3017,37.732327137,-122.395116881,2021-12
3018,37.721689552,-122.403238438,2024-10
3019,37.782448498,-122.416327441,2021-02
3020,37.747094746,-122.490012841,2023-09
3021,37.777577733,-122.476963274,2024-12
3022,37.78605122,-122.418924277,2024-10
3023,37.761171436,-122.417033388,2024-05
3024,37.777083316,-122.416979514,2024-12
3025,37.758619593,-122.420179323,2021-12
3026,37.800006433,-122.404571197,2023-04
3027,37.788032196,-122.392000314,2021-07
3028,37.752241863,-122.446492217,2020-08
3029,37.759320021,-122.403918204,2024-07
3030,37.77920194,-122.50133596,2022-01
3031,37.78832457,-122.393911345,2022-06
3032,37.758483623,-122.434844609,2020-12
3033,37.757487708,-122.508938005,2024-03
3034,37.779489776,-122.407376438,2021-11
3035,37.73764079,-122.397487086,2022-04
3036,37.795495066,-122.421607115,2022-10
3037,37.788412719,-122.444753541,2022-03
3038,37.773112484,-122.396640077,2021-05
3039,37.728445703,-122.390320661,2021-01
3040,37.710232318,-122.396840868,2021-01
3041,37.777083316,-122.416979514,2024-11
3042,37.73232468,-122.410212076,2022-02
3043,37.761357777,-122.505924513,2021-10
3044,37.739955398,-122.418238995,2024-02
3045,37.78707698,-122.451920255,2022-02
3046,37.778797888,-122.422520702,2024-03
3047,37.762863574,-122.3917283,2020-03
3048,37.786360792,-122.415616899,2022-03
3049,37.768383552,-122.417249514,2024-10
3050,37.764373209,-122.41747849,2022-02
3051,37.759438123,-122.419060338,2021-09
3052,37.767530719,-122.428694761,2023-01
3053,37.727016836,-122.403413374,2022-11
3054,37.78832457,-122.393911345,2023-06
3055,37.715862115,-122.450724488,2023-04
3056,37.772694134,-122.42218914,2022-12
3057,37.780348105,-122.425362907,2021-08
3058,37.798759696,-122.440956203,2022-04
3059,37.714358622,-122.473175139,2020-02
3060,37.78832457,-122.393911345,2022-10
3061,37.78832457,-122.393911345,2023-03
3062,37.794766557,-122.424060518,2021-02
3063,37.787277155,-122.416825198,2024-11
3064,37.78832457,-122.393911345,2022-06
3065,37.775489704,-122.501052593,2023-02
3066,37.787918527,-122.404277568,2021-11
3067,37.764556649,-122.476051424,2021-01
3068,37.726650775,-122.393865487,2023-10
3069,37.733065166,-122.392752918,2021-10
3070,37.795895499,-122.42260152,2022-01
3071,37.800803175,-122.436797742,2021-01
3072,37.775784448,-122.43202516,2020-03
3073,37.777107722,-122.423094,2021-11
3074,37.783565477,-122.415051135,2022-03
3075,37.737912961,-122.423137539,2020-12
3076,37.798191331,-122.403679982,2021-11
3077,37.78487706,-122.442348915,2020-08
3078,37.789264947,-122.412049085,2024-02
3079,37.765124918,-122.430884821,2020-09
3080,37.772694134,-122.42218914,2022-03
3081,37.786986977,-122.419110401,2022-09
3082,37.776569057,-122.509262829,2021-10
3083,37.78832457,-122.393911345,2022-06
3084,37.785631782,-122.413782611,2020-01
3085,37.73232468,-122.410212076,2022-04
3086,37.788017878,-122.41763497,2022-12
3087,37.78832457,-122.393911345,2023-05
3088,37.777790309,-122.412834332,2022-02
3089,37.71316824,-122.413881369,2020-01
3090,37.783465741,-122.492996409,2022-08
3091,37.773337656,-122.409148509,2021-07
3092,37.800482418,-122.425986856,2020-08
3093,37.802511614,-122.445913523,2023-11
3094,37.765858282,-122.419816092,2024-01
3095,37.780445712,-122.432973442,2024-03
3096,37.774759785,-122.416457295,2024-07
3097,37.796829129,-122.437969514,2021-05
3098,37.799838465,-122.428456806,2022-04
3099,37.742210275,-122.473557269,2023-04
3100,37.763015092,-122.46831698,2022-02
3101,37.78832457,-122.393911345,2022-08
3102,37.775702412,-122.455154336,2023-10
3103,37.729502913,-122.376912278,2023-02
3104,37.78487378,-122.389808109,2022-02
3105,37.76532636,-122.414201572,2020-11
3106,37.787295293,-122.415806128,2022-05
3107,37.791749891,-122.433570935,2024-07
3108,37.78832457,-122.393911345,2022-10
3109,37.773679765,-122.427472954,2022-12
3110,37.761031443,-122.419351641,2023-06
3111,37.763831833,-122.472232576,2024-01
3112,37.78832457,-122.393911345,2023-05
3113,37.789362959,-122.434001716,2021-06
3114,37.793627896,-122.40774688,2020-01
3115,37.797153839,-122.413312256,2022-08
3116,37.778770016,-122.470027225,2024-08
3117,37.783046322,-122.410801053,2020-05
3118,37.797604593,-122.403668204,2023-05
3119,37.730411596,-122.401166677,2020-06
3120,37.787027218,-122.394922601,2023-06
3121,37.784181764,-122.414404219,2024-01
