id,date,tents,structures,vehicles,lat,lon
1596,2023-11,1,0,0,37.75422,-122.389
1597,2023-11,1,0,0,37.77672,-122.4131
1598,2023-11,1,0,0,37.75974,-122.4361
1599,2023-11,0,2,0,37.77669,-122.4142
1600,2023-11,3,0,0,37.78239,-122.4251
1601,2023-11,0,0,2,37.75422,-122.388
1602,2023-11,1,0,0,37.76073,-122.4393
1603,2023-11,0,0,1,37.76393,-122.4054
1604,2023-11,1,0,0,37.78254,-122.3885
1605,2023-11,1,1,0,37.71418,-122.4829
1606,2023-11,0,2,0,37.71255,-122.4708
1607,2023-11,0,1,0,37.7872,-122.3881
1608,2023-11,0,1,1,37.78052,-122.4094
1609,2023-11,4,1,2,37.78078,-122.4228
1610,2023-11,0,4,0,37.71297,-122.4696
1611,2023-11,0,1,0,37.79469,-122.3934
1612,2023-11,0,0,1,37.74858,-122.4385
1613,2023-11,0,0,6,37.74997,-122.3899
1614,2023-11,1,0,0,37.78322,-122.4125
1615,2023-11,0,0,3,37.7501,-122.3883
1616,2023-11,1,0,1,37.76398,-122.4084
1617,2023-11,0,0,3,37.74939,-122.3904
1618,2023-11,1,0,0,37.78341,-122.4142
1619,2023-11,0,0,4,37.74571,-122.3885
1620,2023-11,0,0,23,37.71782,-122.4848
1621,2023-11,1,0,0,37.74503,-122.3894
1622,2023-11,0,0,1,37.76244,-122.4083
1623,2023-11,0,0,5,37.74549,-122.3896
1624,2023-11,0,1,0,37.78204,-122.4033
1625,2023-11,1,0,0,37.74538,-122.3909
1626,2023-11,0,0,16,37.71982,-122.4847
1627,2023-11,0,0,1,37.71288,-122.4511
1628,2023-11,0,0,1,37.76908,-122.4353
1629,2023-11,2,0,0,37.74562,-122.3936
1630,2023-11,1,0,0,37.74625,-122.3942
1631,2023-11,0,1,0,37.77916,-122.4078
1632,2023-11,0,0,3,37.74847,-122.3949
1633,2023-11,0,0,25,37.7228,-122.4851
1634,2023-11,0,0,2,37.71185,-122.4525
1635,2023-11,1,1,0,37.74968,-122.4069
1636,2023-11,0,1,0,37.71095,-122.4543
1637,2023-11,1,1,0,37.77621,-122.4082
1638,2023-11,0,0,15,37.72544,-122.4846
1639,2023-11,0,0,7,37.74646,-122.4002
1640,2023-11,0,0,5,37.74593,-122.4021
1641,2023-11,0,1,0,37.7462,-122.4026
1642,2023-11,0,0,1,37.77651,-122.4112
1643,2023-11,0,1,1,37.70892,-122.4521
1644,2023-11,2,0,0,37.74543,-122.4027
1645,2023-11,1,0,9,37.74492,-122.4031
1646,2023-11,2,0,0,37.75047,-122.4206
1647,2023-11,2,0,1,37.74011,-122.4056
1648,2023-11,0,1,0,37.78523,-122.3885
1649,2023-11,0,0,25,37.72845,-122.48
1650,2023-11,0,0,28,37.72707,-122.4828
1651,2023-11,0,0,2,37.74233,-122.4044
1652,2023-11,0,0,1,37.76051,-122.4093
1653,2023-11,0,1,0,37.71573,-122.442
1654,2023-11,0,0,4,37.7435,-122.4025
1655,2023-11,0,0,5,37.74289,-122.4017
1656,2023-11,0,0,1,37.72739,-122.4802
1657,2023-11,0,0,2,37.74186,-122.3997
1658,2023-11,2,1,0,37.762,-122.4092
1659,2023-11,0,0,8,37.74343,-122.3994
1660,2023-11,0,0,1,37.74428,-122.3987
1661,2023-11,0,0,4,37.76363,-122.4103
1662,2023-11,0,0,15,37.72549,-122.4763
1663,2023-11,0,0,4,37.74165,-122.4011
1664,2023-11,0,0,2,37.74071,-122.3994
1665,2023-11,0,0,3,37.72971,-122.479
1666,2023-11,0,0,1,37.73789,-122.4013
1667,2023-11,0,0,2,37.73864,-122.4023
1668,2023-11,0,0,3,37.77245,-122.5111
1669,2023-11,0,0,4,37.7737,-122.4631
1670,2023-11,0,0,1,37.72311,-122.4748
1671,2023-11,0,0,2,37.73861,-122.3981
1672,2023-11,0,1,0,37.79016,-122.3972
1673,2023-11,0,0,1,37.77258,-122.4165
1674,2023-11,0,0,3,37.71548,-122.471
1675,2023-11,0,0,1,37.77228,-122.4154
1676,2023-11,3,1,3,37.78361,-122.4478
1677,2023-11,0,0,2,37.74039,-122.3909
1678,2023-11,0,0,9,37.74233,-122.3893
1679,2023-11,0,0,2,37.74337,-122.3883
1680,2023-11,0,0,4,37.72961,-122.4413
1681,2023-11,0,1,0,37.71022,-122.4577
1682,2023-11,3,2,0,37.7705,-122.4127
1683,2023-11,0,0,2,37.71176,-122.4561
1684,2023-11,0,1,0,37.77049,-122.4124
1685,2023-11,0,1,0,37.7824,-122.4663
1686,2023-11,0,1,0,37.78291,-122.4664
1687,2023-11,0,0,1,37.74022,-122.3853
1688,2023-11,0,0,1,37.74224,-122.3841
1689,2023-11,0,0,1,37.74347,-122.3835
1690,2023-11,2,0,0,37.71196,-122.4546
1691,2023-11,0,0,1,37.78223,-122.4675
1692,2023-11,0,0,3,37.71921,-122.4488
1693,2023-11,0,0,4,37.72831,-122.4519
1694,2023-11,1,0,0,37.78728,-122.3977
1695,2023-11,0,0,1,37.7606,-122.411
1696,2023-11,0,0,1,37.77319,-122.4693
1697,2023-11,1,0,0,37.78307,-122.397
1698,2023-11,2,4,0,37.77097,-122.4225
1699,2023-11,0,0,5,37.77303,-122.4732
1700,2023-11,0,1,0,37.78511,-122.4007
1701,2023-11,0,3,1,37.76353,-122.4112
1702,2023-11,1,0,0,37.77169,-122.4226
1703,2023-11,0,0,1,37.76299,-122.451
1704,2023-11,0,0,4,37.76498,-122.4114
1705,2023-11,0,0,1,37.77011,-122.4216
1706,2023-11,0,0,1,37.77212,-122.4929
1707,2023-11,1,0,0,37.76617,-122.4116
1708,2023-11,1,0,0,37.77197,-122.4241
1709,2023-11,0,0,2,37.77148,-122.5069
1710,2023-11,0,0,2,37.77177,-122.5015
1711,2023-11,4,0,1,37.76812,-122.4117
1712,2023-11,1,1,0,37.77259,-122.4228
1713,2023-11,0,0,1,37.77139,-122.5088
1714,2023-11,0,0,1,37.76747,-122.4518
1715,2023-11,0,0,3,37.72756,-122.3797
1716,2023-11,0,0,2,37.72734,-122.3803
1717,2023-11,0,0,4,37.72674,-122.3804
1718,2023-11,0,1,0,37.74433,-122.4532
1719,2023-11,7,1,0,37.76823,-122.4123
1720,2023-11,0,0,4,37.72532,-122.3819
1721,2023-11,0,2,0,37.72596,-122.3828
1722,2023-11,0,0,3,37.72567,-122.3832
1723,2023-11,2,1,0,37.78061,-122.3982
1724,2023-11,4,1,0,37.77289,-122.4212
1725,2023-11,0,0,1,37.77727,-122.5127
1726,2023-11,0,0,1,37.72651,-122.3847
1727,2023-11,0,0,2,37.72702,-122.3852
1728,2023-11,0,0,4,37.72658,-122.3863
1729,2023-11,1,1,0,37.76455,-122.4123
1730,2023-11,1,0,0,37.72604,-122.387
1731,2023-11,0,0,2,37.72492,-122.3883
1732,2023-11,0,0,1,37.72431,-122.3873
1733,2023-11,0,0,5,37.76381,-122.4123
1734,2023-11,0,1,1,37.72449,-122.3883
1735,2023-11,1,0,2,37.72351,-122.389
1736,2023-11,0,0,2,37.72393,-122.3896
1737,2023-11,0,0,5,37.72256,-122.3893
1738,2023-11,0,0,1,37.77931,-122.5029
1739,2023-11,0,0,3,37.72199,-122.3896
1740,2023-11,1,0,2,37.76264,-122.4121
1741,2023-11,0,0,3,37.71948,-122.3897
1742,2023-11,0,0,1,37.76035,-122.4122
1743,2023-11,0,1,3,37.71647,-122.3844
1744,2023-11,0,0,1,37.74616,-122.4403
1745,2023-11,0,0,3,37.71411,-122.3885
1746,2023-11,0,0,1,37.74108,-122.4355
1747,2023-11,2,0,0,37.77308,-122.4209
1748,2023-11,1,0,0,37.71495,-122.3994
1749,2023-11,3,0,0,37.77302,-122.4207
1750,2023-11,0,0,1,37.74319,-122.4355
1751,2023-11,2,0,0,37.7641,-122.413
1752,2023-11,0,0,4,37.76166,-122.4128
1753,2023-11,2,0,0,37.76937,-122.4135
1754,2023-11,1,0,0,37.77743,-122.4588
1755,2023-11,2,0,1,37.7414,-122.4065
1756,2023-11,1,0,0,37.77444,-122.415
1757,2023-11,0,0,5,37.76672,-122.4129
1758,2023-11,0,0,8,37.74231,-122.4066
1759,2023-11,0,4,8,37.7676,-122.4156
1760,2023-11,0,1,0,37.77103,-122.4094
1761,2023-11,0,0,1,37.74504,-122.4041
1762,2023-11,0,0,2,37.74038,-122.4604
1763,2023-11,2,0,2,37.76411,-122.4135
1764,2023-11,1,0,4,37.76307,-122.4138
1765,2023-11,2,2,0,37.77013,-122.4083
1766,2023-11,3,0,0,37.76965,-122.4076
1767,2023-11,0,0,2,37.76216,-122.4141
1768,2023-11,0,1,0,37.74771,-122.4201
1769,2023-11,3,1,0,37.76926,-122.4071
1770,2023-11,4,2,0,37.76127,-122.4149
1771,2023-11,1,0,0,37.80614,-122.4256
1772,2023-11,2,0,0,37.80426,-122.4252
1773,2023-11,4,0,0,37.76979,-122.4058
1774,2023-11,2,0,0,37.76001,-122.4134
1775,2023-11,1,0,0,37.8061,-122.4154
1776,2023-11,0,0,2,37.76613,-122.464
1777,2023-11,0,2,0,37.80549,-122.4153
1778,2023-11,3,0,0,37.801,-122.4011
1779,2023-11,1,3,0,37.796,-122.395
1780,2023-11,1,0,0,37.79535,-122.4053
1781,2023-11,0,1,0,37.795,-122.407
1782,2023-11,1,0,0,37.78662,-122.4139
1783,2023-11,1,0,0,37.78616,-122.4175
1784,2023-11,0,0,1,37.76392,-122.4713
1785,2023-11,1,1,0,37.78743,-122.4133
1786,2023-11,1,0,0,37.78669,-122.4182
1787,2023-11,3,0,0,37.77098,-122.4087
1788,2023-11,1,0,0,37.77176,-122.406
1789,2023-11,2,0,0,37.73973,-122.4242
1790,2023-11,0,0,1,37.75682,-122.4637
1791,2023-11,0,0,1,37.7571,-122.4628
1792,2023-11,0,0,1,37.7706,-122.4063
1793,2023-11,0,0,1,37.75093,-122.4138
1794,2023-11,0,0,1,37.75089,-122.4142
1795,2023-11,0,0,2,37.78033,-122.4533
1796,2023-11,0,0,2,37.73811,-122.4204
1797,2023-11,0,0,2,37.78143,-122.4452
1798,2023-11,0,0,1,37.76687,-122.4166
1799,2023-11,4,0,2,37.76432,-122.4164
1800,2023-11,0,0,1,37.76308,-122.4162
1801,2023-11,5,0,0,37.76144,-122.416
1802,2023-11,1,0,0,37.76043,-122.4159
1803,2023-11,0,0,1,37.76614,-122.4381
1804,2023-11,1,0,0,37.75751,-122.4156
1805,2023-11,3,0,0,37.7486,-122.4159
1806,2023-11,1,0,0,37.76966,-122.4283
1807,2023-11,0,5,0,37.76924,-122.4172
1808,2023-11,0,0,3,37.74851,-122.4805
1809,2023-11,1,0,0,37.7485,-122.4175
1810,2023-11,1,2,0,37.73662,-122.4271
1811,2023-11,0,0,3,37.73167,-122.4315
1812,2023-11,2,0,0,37.76981,-122.4192
1813,2023-11,1,0,0,37.76951,-122.4169
1814,2023-11,2,2,0,37.76972,-122.4151
1815,2023-11,2,2,0,37.76899,-122.4098
1816,2023-11,1,0,0,37.76701,-122.4078
1817,2023-11,0,0,13,37.74236,-122.4133
1818,2023-11,0,0,4,37.73729,-122.409
1819,2023-11,0,0,1,37.71931,-122.4006
1820,2023-11,0,0,1,37.73691,-122.4799
1821,2023-11,0,0,1,37.73744,-122.4773
1822,2023-11,0,0,3,37.71582,-122.3998
1823,2023-11,0,0,3,37.73262,-122.4785
1824,2023-11,0,1,0,37.73071,-122.4809
1825,2023-11,0,0,3,37.72849,-122.4932
1826,2023-11,0,0,5,37.71938,-122.4093
1827,2023-11,0,0,1,37.72375,-122.4195
1828,2023-11,0,0,2,37.71911,-122.4724
1829,2023-11,0,0,1,37.74252,-122.4897
1830,2023-11,0,0,1,37.75025,-122.471
1831,2023-11,0,0,2,37.74586,-122.4969
1832,2023-11,0,0,1,37.75661,-122.4874
1833,2023-11,0,0,1,37.73684,-122.4946
1834,2023-11,7,1,1,37.78547,-122.4195
1835,2023-11,4,1,0,37.78591,-122.4194
1836,2023-11,0,1,0,37.78411,-122.4189
1837,2023-11,3,0,0,37.78373,-122.4181
1838,2023-11,1,0,0,37.78321,-122.4188
1839,2023-11,1,1,0,37.78225,-122.4181
1840,2023-11,0,2,0,37.78506,-122.4178
1841,2023-11,1,0,0,37.78456,-122.4152
1842,2023-11,0,1,0,37.78391,-122.4161
1843,2023-11,1,1,0,37.77888,-122.4158
1844,2023-11,1,0,0,37.78289,-122.4138
1845,2023-11,0,3,0,37.78307,-122.4141
1846,2023-11,5,1,0,37.78437,-122.4144
1847,2023-11,4,0,0,37.78506,-122.4145
1848,2023-11,0,1,0,37.78609,-122.4131
1849,2023-11,3,1,0,37.78526,-122.413
1850,2023-11,7,0,0,37.78447,-122.4127
1851,2023-11,1,0,0,37.78389,-122.4132
1852,2023-11,0,1,0,37.78207,-122.4125
1853,2023-11,8,0,0,37.78495,-122.412
1854,2023-11,1,0,0,37.78583,-122.4114
1855,2023-11,1,1,0,37.78586,-122.4122
1856,2023-11,1,0,0,37.7844,-122.4091
1857,2023-11,0,1,0,37.78367,-122.4092
1858,2023-11,0,1,0,37.78386,-122.4078
1859,2023-11,0,0,1,37.78519,-122.4101
1860,2023-11,0,1,0,37.78567,-122.4157
1861,2023-11,2,1,1,37.78164,-122.409
1862,2023-11,4,2,1,37.78095,-122.4099
1863,2023-11,0,1,0,37.78331,-122.4063
1864,2023-07,4,1,0,37.78342,-122.3943
1865,2023-07,0,1,0,37.7851,-122.3945
1866,2023-07,0,1,0,37.78938,-122.3983
1867,2023-07,1,0,0,37.77176,-122.4726
1868,2023-07,0,1,0,37.78443,-122.3923
1869,2023-07,0,1,0,37.76823,-122.4581
1870,2023-07,1,0,0,37.78761,-122.3876
1871,2023-07,1,0,0,37.7724,-122.475
1872,2023-07,1,0,0,37.76911,-122.478
1873,2023-07,1,0,0,37.79094,-122.3898
1874,2023-07,0,1,0,37.76922,-122.5005
1875,2023-07,0,1,0,37.77028,-122.4723
1876,2023-07,3,0,0,37.76737,-122.5013
1877,2023-07,2,0,0,37.77088,-122.5072
1878,2023-07,1,2,0,37.72784,-122.5065
1879,2023-07,2,0,0,37.76446,-122.5102
1880,2023-07,0,0,2,37.77156,-122.4498
1881,2023-07,0,1,0,37.79456,-122.3934
1882,2023-07,0,1,0,37.78791,-122.4001
1883,2023-07,1,0,0,37.76562,-122.5071
1884,2023-07,0,0,1,37.7719,-122.4478
1885,2023-07,0,1,17,37.72636,-122.3976
1886,2023-07,0,0,1,37.77177,-122.4486
1887,2023-07,1,0,0,37.78041,-122.3978
1888,2023-07,0,0,2,37.72693,-122.3997
1889,2023-07,0,0,3,37.74458,-122.4808
1890,2023-07,0,0,1,37.72726,-122.4006
1891,2023-07,0,1,0,37.77953,-122.3959
1892,2023-07,0,0,4,37.77347,-122.4409
1893,2023-07,0,0,2,37.74831,-122.4826
1894,2023-07,1,0,0,37.77943,-122.3942
1895,2023-07,0,0,1,37.76411,-122.5086
1896,2023-07,0,0,3,37.78558,-122.4474
1897,2023-07,5,0,2,37.78353,-122.4473
1898,2023-07,1,0,1,37.77354,-122.4424
1899,2023-07,0,0,2,37.7521,-122.4857
1900,2023-07,0,1,0,37.78137,-122.394
1901,2023-07,0,2,0,37.78106,-122.4616
1902,2023-07,3,0,0,37.77383,-122.4426
1903,2023-07,0,0,3,37.75626,-122.4875
1904,2023-07,1,0,0,37.78304,-122.3958
1905,2023-07,0,0,1,37.77332,-122.443
1906,2023-07,0,1,0,37.73841,-122.4059
1907,2023-07,0,1,0,37.73744,-122.4058
1908,2023-07,2,0,0,37.79594,-122.3982
1909,2023-07,0,0,2,37.7367,-122.4058
1910,2023-07,2,0,0,37.77344,-122.4443
1911,2023-07,0,0,1,37.77404,-122.4601
1912,2023-07,0,0,2,37.77326,-122.4687
1913,2023-07,0,0,3,37.76524,-122.4821
1914,2023-07,0,0,1,37.76503,-122.4795
1915,2023-07,1,0,1,37.78204,-122.4033
1916,2023-07,0,0,1,37.77308,-122.4731
1917,2023-07,0,0,2,37.77283,-122.4783
1918,2023-07,1,0,0,37.77922,-122.4043
1919,2023-07,0,0,2,37.77316,-122.4449
1920,2023-07,0,0,2,37.7379,-122.4058
1921,2023-07,0,0,2,37.77295,-122.4465
1922,2023-07,0,0,1,37.7728,-122.4792
1923,2023-07,0,1,0,37.76354,-122.4787
1924,2023-07,0,1,0,37.77783,-122.399
1925,2023-07,0,0,2,37.7727,-122.448
1926,2023-07,0,0,1,37.77273,-122.4805
1927,2023-07,2,0,0,37.77671,-122.3992
1928,2023-07,1,0,0,37.77633,-122.3959
1929,2023-07,0,1,0,37.76394,-122.4787
1930,2023-07,0,1,4,37.73801,-122.4041
1931,2023-07,0,0,2,37.77251,-122.4499
1932,2023-07,0,0,1,37.77256,-122.4846
1933,2023-07,0,2,0,37.77584,-122.3951
1934,2023-07,0,0,1,37.77214,-122.4934
1935,2023-07,0,0,1,37.7719,-122.4534
1936,2023-07,0,1,0,37.76369,-122.4775
1937,2023-07,0,0,1,37.77204,-122.4954
1938,2023-07,0,1,0,37.76337,-122.476
1939,2023-07,0,0,1,37.7718,-122.5009
1940,2023-07,1,0,0,37.77267,-122.4526
1941,2023-07,0,0,2,37.77166,-122.5041
1942,2023-07,0,0,2,37.76383,-122.4718
1943,2023-07,0,0,2,37.7716,-122.5051
1944,2023-07,1,0,0,37.77357,-122.451
1945,2023-07,0,0,1,37.77157,-122.5062
1946,2023-07,0,0,2,37.76392,-122.4692
1947,2023-07,0,0,2,37.77148,-122.5084
1948,2023-07,1,0,0,37.77457,-122.4478
1949,2023-07,0,0,1,37.77139,-122.5101
1950,2023-07,0,0,9,37.73857,-122.4023
1951,2023-07,1,0,0,37.77481,-122.4468
1952,2023-07,0,0,1,37.73823,-122.4018
1953,2023-07,0,1,2,37.73829,-122.4012
1954,2023-07,1,0,0,37.76222,-122.4646
1955,2023-07,1,0,0,37.77389,-122.4465
1956,2023-07,1,0,0,37.7785,-122.5133
1957,2023-07,0,1,0,37.73953,-122.4001
1958,2023-07,0,0,2,37.73959,-122.3992
1959,2023-07,1,0,0,37.76556,-122.4642
1960,2023-07,0,0,2,37.73857,-122.3981
1961,2023-07,0,0,1,37.73623,-122.3992
1962,2023-07,2,0,0,37.79533,-122.4054
1963,2023-07,0,0,2,37.77253,-122.5111
1964,2023-07,0,0,3,37.77512,-122.5106
1965,2023-07,0,0,3,37.73896,-122.395
1966,2023-07,0,0,2,37.76595,-122.4696
1967,2023-07,0,0,1,37.7733,-122.5097
1968,2023-07,1,1,0,37.7747,-122.4428
1969,2023-07,0,0,3,37.76559,-122.4729
1970,2023-07,0,1,0,37.7396,-122.3974
1971,2023-07,0,0,1,37.71257,-122.4517
1972,2023-07,1,0,0,37.787,-122.4135
1973,2023-07,0,0,1,37.7398,-122.3978
1974,2023-07,0,0,1,37.77249,-122.5089
1975,2023-07,1,1,0,37.71102,-122.4543
1976,2023-07,0,0,4,37.74075,-122.3995
1977,2023-07,0,0,5,37.74121,-122.4004
1978,2023-07,0,0,4,37.78036,-122.5098
1979,2023-07,0,0,5,37.74162,-122.4011
1980,2023-07,0,0,4,37.74232,-122.4022
1981,2023-07,0,0,1,37.7425,-122.4028
1982,2023-07,0,0,2,37.74274,-122.4034
1983,2023-07,0,0,2,37.71333,-122.4499
1984,2023-07,0,0,4,37.76508,-122.4906
1985,2023-07,0,0,4,37.74356,-122.4028
1986,2023-07,1,0,0,37.78654,-122.4139
1987,2023-07,0,0,20,37.74301,-122.4018
1988,2023-07,0,0,4,37.76346,-122.4965
1989,2023-07,4,1,0,37.77779,-122.4016
1990,2023-07,0,0,1,37.77591,-122.4456
1991,2023-07,0,2,0,37.74205,-122.4002
1992,2023-07,0,0,2,37.76413,-122.4955
1993,2023-07,0,1,0,37.71629,-122.4414
1994,2023-07,0,2,0,37.7647,-122.4961
1995,2023-07,0,0,2,37.78125,-122.5016
1996,2023-07,0,2,0,37.77694,-122.4025
1997,2023-07,0,0,1,37.77892,-122.4536
1998,2023-07,0,0,2,37.76443,-122.5012
1999,2023-07,0,0,1,37.78047,-122.4521
2000,2023-07,0,0,5,37.77748,-122.4023
2001,2023-07,0,0,3,37.76424,-122.503
2002,2023-07,1,0,0,37.77636,-122.4037
2003,2023-07,1,0,0,37.7815,-122.4521
2004,2023-07,0,0,4,37.78097,-122.4481
2005,2023-07,0,1,0,37.71581,-122.442
2006,2023-07,0,0,2,37.76402,-122.5075
2007,2023-07,1,2,0,37.78046,-122.4072
2008,2023-07,2,0,1,37.78117,-122.4075
2009,2023-07,0,0,16,37.76312,-122.5099
2010,2023-07,0,1,0,37.72328,-122.4368
2011,2023-07,0,2,0,37.78069,-122.4085
2012,2023-07,0,0,10,37.76107,-122.5096
2013,2023-07,3,0,0,37.77823,-122.4114
2014,2023-07,2,0,1,37.77643,-122.4136
2015,2023-07,0,0,1,37.77018,-122.4471
2016,2023-07,2,1,0,37.80668,-122.4224
2017,2023-07,0,1,0,37.73149,-122.4281
2018,2023-07,0,1,0,37.77651,-122.4145
2019,2023-07,0,0,1,37.76909,-122.4495
2020,2023-07,0,0,1,37.7289,-122.4851
2021,2023-07,0,1,0,37.73135,-122.429
2022,2023-07,0,0,1,37.72865,-122.4932
2023,2023-07,0,1,0,37.76946,-122.452
2024,2023-07,1,0,0,37.77811,-122.4097
2025,2023-07,2,0,0,37.77101,-122.4522
2026,2023-07,0,0,11,37.75914,-122.5096
2027,2023-07,4,0,0,37.77872,-122.4097
2028,2023-07,0,1,0,37.73185,-122.43
2029,2023-07,0,0,7,37.73095,-122.4987
2030,2023-07,1,0,0,37.77872,-122.408
2031,2023-07,3,0,0,37.80102,-122.4012
2032,2023-07,0,1,1,37.77787,-122.4058
2033,2023-07,0,0,2,37.74264,-122.4
2034,2023-07,2,0,1,37.7777,-122.4062
2035,2023-07,0,3,3,37.7432,-122.3996
2036,2023-07,2,1,0,37.77637,-122.4051
2037,2023-07,0,0,2,37.76141,-122.5092
2038,2023-07,0,0,3,37.74383,-122.399
2039,2023-07,1,0,0,37.77723,-122.4066
2040,2023-07,0,0,3,37.74445,-122.3984
2041,2023-07,0,0,4,37.74506,-122.3979
2042,2023-07,1,0,0,37.77499,-122.4069
2043,2023-07,0,0,2,37.76335,-122.5093
2044,2023-07,0,0,0,37.76239,-122.4359
2045,2023-07,0,1,13,37.7452,-122.3949
2046,2023-07,1,3,0,37.74612,-122.394
2047,2023-07,0,0,3,37.75986,-122.5081
2048,2023-07,0,1,0,37.74475,-122.3914
2049,2023-07,4,1,1,37.76926,-122.4168
2050,2023-07,0,0,2,37.74242,-122.5069
2051,2023-07,0,0,2,37.74566,-122.3915
2052,2023-07,0,1,0,37.776,-122.4089
2053,2023-07,0,0,1,37.73014,-122.4395
2054,2023-07,0,0,2,37.74509,-122.3889
2055,2023-07,0,0,1,37.76118,-122.5072
2056,2023-07,0,0,2,37.72974,-122.4412
2057,2023-07,0,0,7,37.74462,-122.388
2058,2023-07,0,1,0,37.74414,-122.3873
2059,2023-07,0,0,1,37.76063,-122.507
2060,2023-07,0,0,1,37.74879,-122.507
2061,2023-07,1,0,0,37.77605,-122.4079
2062,2023-07,0,3,10,37.74588,-122.3887
2063,2023-07,0,0,2,37.75375,-122.5081
2064,2023-07,0,0,6,37.75719,-122.509
2065,2023-07,1,0,0,37.79422,-122.3945
2066,2023-07,0,0,2,37.72691,-122.4524
2067,2023-07,1,0,0,37.77705,-122.4105
2068,2023-07,0,0,3,37.74292,-122.3886
2069,2023-07,0,0,1,37.77641,-122.4112
2070,2023-07,0,0,1,37.74231,-122.3891
2071,2023-07,1,0,0,37.77597,-122.4123
2072,2023-07,0,0,7,37.74148,-122.3899
2073,2023-07,2,0,0,37.78064,-122.4794
2074,2023-07,0,0,2,37.7547,-122.5081
2075,2023-07,0,1,0,37.76814,-122.4302
2076,2023-07,0,0,3,37.74102,-122.3899
2077,2023-07,1,0,0,37.7798,-122.4794
2078,2023-07,3,1,0,37.77004,-122.4193
2079,2023-07,0,0,3,37.75413,-122.5089
2080,2023-07,0,0,2,37.74071,-122.3905
2081,2023-07,0,0,16,37.74022,-122.3902
2082,2023-07,1,0,0,37.79081,-122.3939
2083,2023-07,2,0,0,37.7691,-122.408
2084,2023-07,1,0,0,37.78088,-122.4687
2085,2023-07,0,0,2,37.75176,-122.5082
2086,2023-07,0,0,1,37.73953,-122.3916
2087,2023-07,1,0,0,37.79137,-122.3948
2088,2023-07,0,0,1,37.75109,-122.5077
2089,2023-07,3,2,0,37.76981,-122.415
2090,2023-07,0,1,0,37.7227,-122.4512
2091,2023-07,2,0,0,37.78141,-122.4666
2092,2023-07,2,3,0,37.76945,-122.4125
2093,2023-07,5,0,0,37.76962,-122.4058
2094,2023-07,0,2,1,37.77539,-122.4145
2095,2023-07,0,0,1,37.7403,-122.4003
2096,2023-07,1,0,0,37.76601,-122.4056
2097,2023-07,4,0,3,37.76692,-122.4048
2098,2023-07,0,1,0,37.77367,-122.4151
2099,2023-07,1,0,0,37.78305,-122.4202
2100,2023-07,0,0,11,37.74426,-122.4032
2101,2023-07,0,0,2,37.74809,-122.5079
2102,2023-07,1,0,0,37.77426,-122.4151
2103,2023-07,1,1,0,37.74573,-122.4028
2104,2023-07,0,0,2,37.72833,-122.4521
2105,2023-07,0,0,2,37.76687,-122.4058
2106,2023-07,1,0,1,37.74614,-122.4024
2107,2023-07,0,0,2,37.7473,-122.5072
2108,2023-07,0,0,3,37.74582,-122.4017
2109,2023-07,0,0,3,37.76725,-122.4055
2110,2023-07,0,0,2,37.74507,-122.4005
2111,2023-07,0,0,7,37.74422,-122.3989
2112,2023-07,0,0,3,37.76748,-122.4078
2113,2023-07,14,0,0,37.78358,-122.4194
2114,2023-07,1,0,0,37.76916,-122.4291
2115,2023-07,2,0,0,37.76768,-122.4056
2116,2023-07,0,0,1,37.76856,-122.4052
2117,2023-07,0,0,6,37.74693,-122.3954
2118,2023-07,0,0,1,37.7471,-122.3977
2119,2023-07,0,0,2,37.74011,-122.507
2120,2023-07,6,0,0,37.78254,-122.4209
2121,2023-07,2,0,0,37.78812,-122.3886
2122,2023-07,7,0,0,37.7685,-122.4061
2123,2023-07,0,0,10,37.74674,-122.3999
2124,2023-07,0,0,1,37.73986,-122.5062
2125,2023-07,0,0,4,37.76313,-122.4093
2126,2023-07,2,0,0,37.76846,-122.4066
2127,2023-07,1,0,0,37.76943,-122.4061
2128,2023-07,1,2,22,37.74655,-122.4008
2129,2023-07,0,2,0,37.76979,-122.4049
2130,2023-07,1,0,0,37.76707,-122.4079
2131,2023-07,1,0,0,37.78233,-122.4215
2132,2023-07,0,0,3,37.77023,-122.4396
2133,2023-07,0,0,1,37.74212,-122.4046
2134,2023-07,0,1,0,37.74232,-122.4052
2135,2023-07,0,0,2,37.73796,-122.5061
2136,2023-07,0,1,1,37.76829,-122.4093
2137,2023-07,0,0,10,37.74258,-122.405
2138,2023-07,3,0,1,37.7686,-122.4108
2139,2023-07,0,0,2,37.74144,-122.405
2140,2023-07,0,0,2,37.76766,-122.4107
2141,2023-07,0,0,4,37.77014,-122.4432
2142,2023-07,0,0,1,37.78191,-122.4211
2143,2023-07,0,1,0,37.74407,-122.4531
2144,2023-07,0,3,0,37.78181,-122.4219
2145,2023-07,2,0,0,37.76842,-122.4117
2146,2023-07,0,0,2,37.76844,-122.4389
2147,2023-07,6,0,0,37.76815,-122.4128
2148,2023-07,0,0,1,37.77032,-122.4443
2149,2023-07,0,0,2,37.77027,-122.4451
2150,2023-07,0,0,1,37.73812,-122.498
2151,2023-07,1,0,0,37.77008,-122.4417
2152,2023-07,3,0,0,37.77973,-122.423
2153,2023-07,1,0,3,37.76768,-122.4155
2154,2023-07,0,1,0,37.74479,-122.4527
2155,2023-07,1,0,0,37.74217,-122.4948
2156,2023-07,0,0,1,37.7705,-122.4509
