zip,tract,res_ratio,date
94124,06075023102,0.10735094580573071,2021-09
94124,06075025702,0.0007183334663580493,2021-09
94124,06075023200,0.15220688003831112,2021-09
94124,06075023400,0.08564131215579855,2021-09
94124,06075023300,0.11668928086838534,2021-09
94124,06075010500,0.0,2021-09
94124,06075023003,0.09226594301221167,2021-09
94124,06075023001,0.10120520392688961,2021-09
94127,06075030600,0.10654814072868411,2021-09
94127,06075030900,0.2317515963440591,2021-09
94127,06075030500,0.013897583573306622,2021-09
94127,06075030700,0.2937273068736697,2021-09
94127,06075030800,0.21534994365844498,2021-09
94127,06075031000,0.05621635157130337,2021-09
94127,06075021700,0.0013772380117691248,2021-09
94127,06075031100,0.08113183923876299,2021-09
94129,06075011700,0.0,2021-09
94129,06075060100,1.0,2021-09
94131,06075021700,0.1819426380998015,2021-09
94131,06075021300,0.011842015196111985,2021-09
94131,06075030700,0.02820179341501814,2021-09
94131,06075021800,0.12636046272845505,2021-09
94131,06075021400,0.03347251694161134,2021-09
94131,06075020402,0.13621740023273324,2021-09
94131,06075030102,0.0709836402217811,2021-09
94131,06075030500,0.05667739064959956,2021-09
94131,06075020401,0.0023273324662879047,2021-09
94131,06075021500,0.12629201177356425,2021-09
94131,06075021600,0.15175576699294954,2021-09
94131,06075031100,0.07392703128208639,2021-09
94132,06075033203,0.1580264857881137,2021-09
94132,06075030800,0.008478682170542635,2021-09
94132,06075060400,0.14357235142118863,2021-09
94132,06075031302,0.14559108527131784,2021-09
94132,06075033204,0.1300064599483204,2021-09
94132,06075030900,0.044492894056847546,2021-09
94132,06075031301,0.09512273901808785,2021-09
94132,06075033201,0.09342700258397933,2021-09
94132,06075033100,0.15770348837209303,2021-09
94133,06075010300,0.16055643116562734,2021-09
94133,06075010800,0.10292606043993696,2021-09
94133,06075010500,0.00027410402247652986,2021-09
94133,06075010600,0.1428767217158912,2021-09
94133,06075011300,0.03679846501747413,2021-09
94158,06075022600,0.0008877840909090909,2021-09
94102,06075012502,0.11435335,2020-12
94102,06075016000,0.0607276,2020-12
94102,06075012100,0.0156529,2020-12
94102,06075016801,0.0428523,2020-12
94102,06075016200,0.115222958,2020-12
94102,06075012302,0.0477801,2020-12
94102,06075011700,0.00140103,2020-12
94102,06075012301,0.066573264,2020-12
94102,06075016802,0.106092082,2020-12
94102,06075016300,0.0475385,2020-12
94103,06075017700,0.0445924,2020-12
94103,06075020300,0.0183864,2020-12
94103,06075018000,0.0515665,2020-12
94103,06075017801,0.0481323,2020-12
94103,06075022802,5.2835e-05,2020-12
94103,06075022704,0.000422677,2020-12
94105,06075010500,0.0,2020-12
94107,06075018000,0.096506242,2020-12
94107,06075022903,0.0,2020-12
94107,06075022702,0.0583468,2020-12
94107,06075980900,0.0197845,2020-12
94107,06075017801,0.08261176,2020-12
94107,06075022600,0.124244865,2020-12
94107,06075022704,0.118103101,2020-12
94107,06075022802,5.0342e-05,2020-12
94107,06075010500,0.0,2020-12
94108,06075011200,0.164411944,2020-12
94108,06075010800,0.0253504,2020-12
94108,06075011901,0.0312005,2020-12
94108,06075011800,0.088238879,2020-12
94108,06075012100,0.071541743,2020-12
94108,06075011902,0.26812919,2020-12
94108,06075060100,0.0,2020-12
94108,06075011300,0.132602072,2020-12
94108,06075011700,0.093357709,2020-12
94109,06075016000,0.0200378,2020-12
94109,06075015500,0.0312558,2020-12
94109,06075015900,0.0145754,2020-12
94109,06075012901,0.007754,2020-12
94109,06075011200,0.0286978,2020-12
94109,06075012902,0.000346399,2020-12
94109,06075011901,0.0432732,2020-12
94109,06075012302,0.0207573,2020-12
94109,06075012202,0.0451917,2020-12
94109,06075013102,0.0449785,2020-12
94109,06075015100,0.0540649,2020-12
94109,06075010800,0.0271257,2020-12
94109,06075013101,0.0679741,2020-12
94109,06075012100,0.0433798,2020-12
94110,06075022802,0.0246504,2020-12
94110,06075025200,0.076727728,2020-12
94110,06075017700,0.00379237,2020-12
94110,06075022803,0.0573596,2020-12
94110,06075022902,0.028138,2020-12
94110,06075025300,0.063589883,2020-12
94110,06075025402,0.0374496,2020-12
94110,06075025401,0.0467274,2020-12
94110,06075021400,0.00331832,2020-12
94110,06075020900,0.064368672,2020-12
94110,06075025100,0.0477093,2020-12
94110,06075021000,0.079402702,2020-12
94110,06075021800,0.00253953,2020-12
94110,06075022901,0.0539397,2020-12
94110,06075021500,0.0294924,2020-12
94110,06075025403,0.0302374,2020-12
94110,06075020300,0.00138828,2020-12
94110,06075022801,0.066501879,2020-12
94110,06075022903,0.0391088,2020-12
94110,06075021100,0.00460502,2020-12
94112,06075031301,0.00100627,2020-12
94112,06075026301,0.0536065,2020-12
94112,06075030900,0.000777569,2020-12
94112,06075026100,0.104651695,2020-12
94112,06075031201,0.074600924,2020-12
94112,06075026004,0.0465169,2020-12
94112,06075031000,0.0521886,2020-12
94112,06075026302,0.0459223,2020-12
94112,06075031202,0.0359512,2020-12
94112,06075026003,0.0578146,2020-12
94112,06075026303,0.0523716,2020-12
94112,06075980501,0.000869048,2020-12
94112,06075026001,0.064858437,2020-12
94112,06075025600,0.0334812,2020-12
94112,06075026002,0.0386955,2020-12
94112,06075031100,0.0367745,2020-12
94112,06075025403,0.0278553,2020-12
94112,06075031302,0.000274436,2020-12
94114,06075030500,0.00700658,2020-12
94114,06075016801,0.00609033,2020-12
94114,06075021100,0.106176566,2020-12
94114,06075021300,0.0605799,2020-12
94114,06075021200,0.084779562,2020-12
94114,06075017000,0.090546513,2020-12
94114,06075020500,0.104775251,2020-12
94114,06075020300,0.08812116,2020-12
94114,06075020402,0.0362186,2020-12
94114,06075030102,0.0081923,2020-12
94114,06075016900,0.095073839,2020-12
94114,06075021400,0.064891668,2020-12
94114,06075020401,0.092917969,2020-12
94114,06075016700,0.00107793,2020-12
94115,06075015300,0.0562661,2020-12
94115,06075060100,0.000286342,2020-12
94115,06075013500,0.092536031,2020-12
94115,06075013300,0.016751,2020-12
94115,06075015900,0.111434571,2020-12
94115,06075015500,0.093633674,2020-12
94115,06075015801,0.085377494,2020-12
94115,06075013200,0.097403837,2020-12
94115,06075013102,0.00119309,2020-12
94115,06075015802,0.0598931,2020-12
94116,06075032802,0.0241445,2020-12
94116,06075030301,0.00361217,2020-12
94116,06075030800,0.0486692,2020-12
94116,06075030600,0.00209125,2020-12
94116,06075030302,0.0560837,2020-12
94116,06075035300,0.152915082,2020-12
94116,06075035400,0.149746515,2020-12
94116,06075035201,0.0188847,2020-12
94116,06075032801,0.089797212,2020-12
94116,06075030102,0.0,2020-12
94116,06075032902,0.0244613,2020-12
94116,06075030500,0.0,2020-12
94116,06075032901,0.138403042,2020-12
94116,06075030400,0.125855513,2020-12
94116,06075060400,0.000316857,2020-12
94117,06075030101,0.0329554,2020-12
94117,06075015802,0.0209625,2020-12
94117,06075017000,0.0345175,2020-12
94117,06075016900,0.00262031,2020-12
94117,06075017101,0.098866213,2020-12
94117,06075016700,0.125522802,2020-12
94117,06075017102,0.092164273,2020-12
94117,06075016500,0.124565382,2020-12
94117,06075980300,0.0101285,2020-12
94117,06075016300,0.0574452,2020-12
94117,06075016801,0.0614764,2020-12
94117,06075016400,0.101083396,2020-12
94117,06075016802,0.0090703,2020-12
94117,06075030102,0.0380952,2020-12
94118,06075042800,0.00434596,2020-12
94118,06075015600,0.081553815,2020-12
94118,06075045100,0.119004185,2020-12
94118,06075040100,0.111760919,2020-12
94118,06075042602,0.0434596,2020-12
94118,06075040200,0.13772937,2020-12
94118,06075980300,0.0,2020-12
94118,06075047600,0.0580534,2020-12
94118,06075013300,0.095557463,2020-12
94118,06075060100,0.000214615,2020-12
94121,06075047802,0.082631982,2020-12
94121,06075047600,0.062586075,2020-12
94121,06075042700,0.137260903,2020-12
94121,06075047702,0.083397093,2020-12
94121,06075047902,0.079775567,2020-12
94121,06075980300,0.00229533,2020-12
94121,06075047801,0.088395817,2020-12
94121,06075042800,0.0481,2020-12
94121,06075042602,0.0399898,2020-12
94121,06075047701,0.103340984,2020-12
94121,06075042601,0.125274165,2020-12
94121,06075980200,0.00382555,2020-12
94122,06075030102,0.0266182,2020-12
94122,06075035300,0.0,2020-12
94122,06075980300,0.00557715,2020-12
94122,06075035201,0.068784857,2020-12
94122,06075032601,0.089318912,2020-12
94122,06075030202,0.104275815,2020-12
94122,06075032802,0.0458425,2020-12
94122,06075030302,0.0211256,2020-12
94122,06075030201,0.081079939,2020-12
94122,06075032602,0.06962988,2020-12
94122,06075030301,0.102754774,2020-12
94122,06075032902,0.035998,2020-12
94122,06075032700,0.099585939,2020-12
94122,06075035202,0.077573094,2020-12
94122,06075030101,0.0617289,2020-12
94123,06075060100,0.00100838,2020-12
94123,06075012902,0.141803744,2020-12
94123,06075012901,0.089998109,2020-12
94123,06075012601,0.104619651,2020-12
94123,06075013101,0.00775194,2020-12
94123,06075012602,0.132791328,2020-12
94123,06075013200,0.0327094,2020-12
94123,06075012700,0.14514401,2020-12
94123,06075013102,0.0083192,2020-12
94124,06075010500,0.0,2020-12
94124,06075023200,0.15289884,2020-12
94124,06075023400,0.085245902,2020-12
94124,06075023300,0.116433427,2020-12
94124,06075025702,0.000719712,2020-12
94124,06075023103,0.121551379,2020-12
94124,06075023102,0.107077169,2020-12
94124,06075980900,0.00663735,2020-12
94124,06075061000,0.067013195,2020-12
94124,06075026402,0.000319872,2020-12
94124,06075980600,0.0535786,2020-12
94124,06075061200,0.094682127,2020-12
94124,06075025100,7.9968e-05,2020-12
94124,06075023001,0.101319472,2020-12
94124,06075023003,0.092443023,2020-12
94127,06075030800,0.214983713,2020-12
94127,06075030700,0.2939113,2020-12
94127,06075030500,0.0139063,2020-12
94127,06075030900,0.231896768,2020-12
94127,06075031000,0.0562516,2020-12
94127,06075031100,0.081182661,2020-12
94127,06075030600,0.106489602,2020-12
94127,06075021700,0.0013781,2020-12
94129,06075060100,1.0,2020-12
94129,06075011700,0.0,2020-12
94131,06075021600,0.151907404,2020-12
94131,06075030700,0.0280803,2020-12
94131,06075031100,0.073967536,2020-12
94131,06075021700,0.18183686,2020-12
94131,06075021300,0.0118485,2020-12
94131,06075021800,0.12629272,2020-12
94131,06075021400,0.0335593,2020-12
94131,06075020402,0.136155058,2020-12
94131,06075030102,0.071022533,2020-12
94131,06075030500,0.0567084,2020-12
94131,06075020401,0.00232861,2020-12
94131,06075021500,0.12629272,2020-12
94132,06075031302,0.145673427,2020-12
94132,06075031301,0.095176537,2020-12
94132,06075033100,0.157227115,2020-12
94132,06075033204,0.145188656,2020-12
94132,06075030900,0.0445181,2020-12
94132,06075033201,0.093479842,2020-12
94132,06075030800,0.0084835,2020-12
94132,06075033203,0.143007191,2020-12
94132,06075060400,0.143653551,2020-12
94133,06075010300,0.160606476,2020-12
94133,06075010800,0.103046103,2020-12
94133,06075010500,0.000274424,2020-12
94133,06075011300,0.0367042,2020-12
94133,06075010600,0.143454995,2020-12
94158,06075022600,0.000887469,2020-12
94102,06075012502,0.11000604173444253,2024-06
94102,06075012504,0.026862480829111864,2024-06
94102,06075016000,0.058465399451596414,2024-06
94102,06075017602,0.0,2024-06
94102,06075016102,0.025700608820932287,2024-06
94102,06075061501,0.0,2024-06
94102,06075012100,0.01515081098666171,2024-06
94102,06075016801,0.04382581214853372,2024-06
94102,06075016200,0.11130733838360367,2024-06
94102,06075012406,0.015197285866988892,2024-06
94102,06075016300,0.046753729609146255,2024-06
94102,06075012503,0.12655109913091975,2024-06
94102,06075012405,0.12102058837198494,2024-06
94102,06075012204,0.0021843193753776084,2024-06
94102,06075012301,0.06469303341543896,2024-06
94102,06075016802,0.10312775944601943,2024-06
94102,06075011700,0.0013942464098154947,2024-06
94102,06075012302,0.046196031045220055,2024-06
94102,06075012403,0.04094436956824836,2024-06
94102,06075012404,0.04061904540595808,2024-06
94103,06075020102,0.046165749656121045,2024-06
94103,06075017801,0.03915921595598349,2024-06
94103,06075017603,0.12212001375515819,2024-06
94103,06075017604,0.13067400275103164,2024-06
94103,06075022802,4.298486932599725e-05,2024-06
94103,06075017602,0.07977991746905089,2024-06
94103,06075012503,0.0,2024-06
94103,06075061501,0.012164718019257222,2024-06
94103,06075022704,4.298486932599725e-05,2024-06
94103,06075060702,0.01985900962861073,2024-06
94103,06075017700,0.08141334250343879,2024-06
94103,06075020300,0.015474552957359009,2024-06
94103,06075018000,0.05656808803301238,2024-06
94103,06075020101,0.10518397524071527,2024-06
94103,06075020201,0.03615027510316369,2024-06
94103,06075017804,0.11206155433287483,2024-06
94103,06075017803,0.052742434662998626,2024-06
94103,06075020202,0.09039718019257222,2024-06
94105,06075061508,0.033918558691056165,2024-06
94105,06075061507,0.12832061770383307,2024-06
94105,06075061506,0.2702454269693906,2024-06
94105,06075061505,0.05993197904219138,2024-06
94105,06075061503,0.24588657045684345,2024-06
94105,06075010500,0.01103042559058737,2024-06
94105,06075061504,0.12032355915065723,2024-06
94105,06075061501,0.13034286239544077,2024-06
94107,06075061504,0.0128520779988182,2024-06
94107,06075061502,0.08789639550915895,2024-06
94107,06075061401,0.0717943667520189,2024-06
94107,06075022704,0.11660429387433524,2024-06
94107,06075022600,0.13231238920622415,2024-06
94107,06075061402,0.06795351585582037,2024-06
94107,06075060702,0.050374236753988576,2024-06
94107,06075017801,0.08090407721095134,2024-06
94107,06075980900,0.0175300374236754,2024-06
94107,06075022702,0.057218830017727006,2024-06
94107,06075017804,0.03594642505416584,2024-06
94107,06075060703,0.06475280677565491,2024-06
94107,06075022903,0.0,2024-06
94107,06075061508,0.04879850305298405,2024-06
94107,06075061503,0.03008666535355525,2024-06
94107,06075060701,0.028018514870986805,2024-06
94107,06075018000,0.09690762261177861,2024-06
94107,06075010500,0.0,2024-06
94107,06075022802,4.924167815639157e-05,2024-06
94108,06075061102,0.08626353570994039,2024-06
94108,06075011300,0.10354057671249543,2024-06
94108,06075061101,0.0394208541185059,2024-06
94108,06075011700,0.08078841708237011,2024-06
94108,06075011902,0.28008273512592774,2024-06
94108,06075010800,0.02530721498965811,2024-06
94108,06075011901,0.031147341525733056,2024-06
94108,06075011800,0.08687188222411485,2024-06
94108,06075012100,0.07154155006691812,2024-06
94108,06075011200,0.1950358924443363,2024-06
94109,06075010201,0.04120742466685865,2024-06
94109,06075011901,0.042594968191219204,2024-06
94109,06075012406,0.024373641909050447,2024-06
94109,06075011101,0.04678377883079823,2024-06
94109,06075012403,0.007566039217739613,2024-06
94109,06075012203,0.030683037934916356,2024-06
94109,06075012902,0.0003403408644657957,2024-06
94109,06075015201,0.032646542922219024,2024-06
94109,06075011200,0.028300651883655784,2024-06
94109,06075011002,0.03489802864099275,2024-06
94109,06075010901,0.03364138544911904,2024-06
94109,06075010902,0.04068382333691128,2024-06
94109,06075015900,0.01432049637406079,2024-06
94109,06075010202,0.03798727648768228,2024-06
94109,06075012901,0.007618399350734351,2024-06
94109,06075011001,0.04356363065162185,2024-06
94109,06075015500,0.030709218001413723,2024-06
94109,06075016000,0.02583972563290311,2024-06
94109,06075011102,0.041966646595282354,2024-06
94109,06075012204,0.044977354242479776,2024-06
94109,06075012302,0.020472812000942482,2024-06
94109,06075012001,0.0331701442521664,2024-06
94109,06075012002,0.03403408644657958,2024-06
94109,06075015100,0.05880042935309056,2024-06
94109,06075013102,0.041940466528784984,2024-06
94109,06075010800,0.026808388093305758,2024-06
94109,06075013101,0.06704715029976176,2024-06
94109,06075012202,0.04440139277953766,2024-06
94109,06075012404,0.017069403356284527,2024-06
94109,06075012100,0.04267350839071131,2024-06
94109,06075013001,0.0028798073147105795,2024-06
94110,06075022801,0.08081970987796454,2024-06
94110,06075022802,0.02401236801421006,2024-06
94110,06075022903,0.038584257096806025,2024-06
94110,06075020601,0.0007236604059077005,2024-06
94110,06075021100,0.004539324364330121,2024-06
94110,06075020300,0.0013486398473734416,2024-06
94110,06075025403,0.02937403374888984,2024-06
94110,06075020201,0.0140126969507582,2024-06
94110,06075021500,0.025887306338607283,2024-06
94110,06075022901,0.05457057333640341,2024-06
94110,06075020801,0.05480082892010131,2024-06
94110,06075021800,0.0024670241110489786,2024-06
94110,06075020102,0.025558369790467418,2024-06
94110,06075021000,0.07828689845728759,2024-06
94110,06075020602,0.0009539159896056051,2024-06
94110,06075025100,0.04690635176474458,2024-06
94110,06075020900,0.06391237130357554,2024-06
94110,06075021400,0.0032235781717706653,2024-06
94110,06075025402,0.03664353146278083,2024-06
94110,06075025401,0.04552481826255715,2024-06
94110,06075025300,0.06420841419690142,2024-06
94110,06075022902,0.027433308114864642,2024-06
94110,06075020702,0.04407749745074175,2024-06
94110,06075022803,0.0562810433867307,2024-06
94110,06075020802,0.03947238577678366,2024-06
94110,06075017700,0.00782868984572876,2024-06
94110,06075025200,0.074898852011447,2024-06
94110,06075020701,0.05364955100161179,2024-06
94112,06075026302,0.04443954104148279,2024-06
94112,06075031000,0.04752868490732568,2024-06
94112,06075031201,0.0763901147396293,2024-06
94112,06075026004,0.05247131509267432,2024-06
94112,06075026100,0.1117828773168579,2024-06
94112,06075030900,0.0007502206531332745,2024-06
94112,06075026202,0.03640776699029126,2024-06
94112,06075026201,0.0441747572815534,2024-06
94112,06075026301,0.05225066195939982,2024-06
94112,06075031301,0.0010150044130626656,2024-06
94112,06075025502,0.057811120917917035,2024-06
94112,06075031402,0.04651368049426302,2024-06
94112,06075031302,0.000264783759929391,2024-06
94112,06075025403,0.026875551632833186,2024-06
94112,06075031100,0.034333627537511034,2024-06
94112,06075026002,0.04285083848190644,2024-06
94112,06075025600,0.0323036187113857,2024-06
94112,06075026001,0.06270962047661077,2024-06
94112,06075031401,0.030670785525154457,2024-06
94112,06075980501,0.0008384819064430715,2024-06
94112,06075026303,0.05088261253309797,2024-06
94112,06075031202,0.03477493380406002,2024-06
94112,06075026003,0.055825242718446605,2024-06
94112,06075025501,0.05613415710503089,2024-06
94114,06075017101,0.0031986352489604434,2024-06
94114,06075021200,0.08412410704765967,2024-06
94114,06075021300,0.05992110033052564,2024-06
94114,06075021100,0.10534172086576395,2024-06
94114,06075016801,0.006024096385542169,2024-06
94114,06075030500,0.006930376372747627,2024-06
94114,06075016700,0.0010662117496534813,2024-06
94114,06075021400,0.06466574261648364,2024-06
94114,06075020401,0.09116110459537265,2024-06
94114,06075016900,0.0994775562426698,2024-06
94114,06075020602,0.06738458257810001,2024-06
94114,06075030102,0.008103209297366456,2024-06
94114,06075020402,0.033692291289050005,2024-06
94114,06075020300,0.08726943170913744,2024-06
94114,06075020601,0.08545687173472652,2024-06
94114,06075020500,0.10662117496534812,2024-06
94114,06075017000,0.08956178697089241,2024-06
94115,06075013401,0.044613555291319856,2024-06
94115,06075016101,0.07101070154577883,2024-06
94115,06075060100,0.0002853745541022592,2024-06
94115,06075015402,0.019595719381688467,2024-06
94115,06075015300,0.05631391200951248,2024-06
94115,06075015202,0.06444708680142687,2024-06
94115,06075015802,0.06035671819262783,2024-06
94115,06075015201,0.0016646848989298453,2024-06
94115,06075016102,0.03828775267538644,2024-06
94115,06075013102,0.0011890606420927466,2024-06
94115,06075013200,0.09717003567181927,2024-06
94115,06075015702,0.05070154577883472,2024-06
94115,06075013402,0.0612128418549346,2024-06
94115,06075015500,0.07048751486325802,2024-06
94115,06075015801,0.08970273483947681,2024-06
94115,06075015900,0.1300356718192628,2024-06
94115,06075013300,0.016789536266349585,2024-06
94115,06075015401,0.033626634958382876,2024-06
94115,06075013500,0.0925089179548157,2024-06
94116,06075032802,0.023286550443703192,2024-06
94116,06075032901,0.13902699981119013,2024-06
94116,06075033001,0.07111838378752595,2024-06
94116,06075030800,0.04871294606331424,2024-06
94116,06075030600,0.002076908553087041,2024-06
94116,06075033002,0.0861602366417018,2024-06
94116,06075030302,0.05557303795078356,2024-06
94116,06075035400,0.15148845112971238,2024-06
94116,06075035300,0.15375416955126187,2024-06
94116,06075032801,0.09006230725659262,2024-06
94116,06075030102,0.0,2024-06
94116,06075032902,0.02435647303165712,2024-06
94116,06075035201,0.018566303732141732,2024-06
94116,06075030500,0.0,2024-06
94116,06075030400,0.12549562590471394,2024-06
94116,06075035102,0.006419535527723582,2024-06
94116,06075060400,0.00031468311410409717,2024-06
94116,06075030301,0.0035873875007867077,2024-06
94117,06075030101,0.0326781081620435,2024-06
94117,06075016601,0.09968070245459988,2024-06
94117,06075015802,0.02085412093394532,2024-06
94117,06075016602,0.059768509279584915,2024-06
94117,06075017000,0.033476352025543804,2024-06
94117,06075016900,0.0026441827978447414,2024-06
94117,06075016700,0.1262722011574536,2024-06
94117,06075017102,0.09030133705847136,2024-06
94117,06075017101,0.09863300738375574,2024-06
94117,06075015701,0.011873877469566953,2024-06
94117,06075016500,0.12108361604470165,2024-06
94117,06075980300,0.013270804230692476,2024-06
94117,06075016300,0.05717421672320894,2024-06
94117,06075016400,0.10122729994013172,2024-06
94117,06075016801,0.06181400917980443,2024-06
94117,06075015702,0.009928158052284973,2024-06
94117,06075016802,0.008980243464378368,2024-06
94117,06075016101,0.011674316503691879,2024-06
94117,06075030102,0.037816803033326685,2024-06
94117,06075016102,0.000848134104969068,2024-06
94118,06075060100,0.00021287919105907396,2024-06
94118,06075045201,0.07759446514103246,2024-06
94118,06075015701,0.060936668440659925,2024-06
94118,06075015702,0.01660457690260777,2024-06
94118,06075015401,0.061734965407131456,2024-06
94118,06075045202,0.08169238956891964,2024-06
94118,06075015402,0.04805747738158595,2024-06
94118,06075013300,0.09526343799893561,2024-06
94118,06075047600,0.05800957956359766,2024-06
94118,06075980300,0.0,2024-06
94118,06075040200,0.13794571580627993,2024-06
94118,06075042602,0.04411921234699308,2024-06
94118,06075040100,0.11149547631718999,2024-06
94118,06075042800,0.0037253858435337944,2024-06
94118,06075015600,0.08392762107503991,2024-06
94118,06075045100,0.11868014901543374,2024-06
94121,06075980200,0.0005091131249363609,2024-06
94121,06075047903,0.07804704205274413,2024-06
94121,06075042601,0.12554729660930658,2024-06
94121,06075047904,0.06491192342938601,2024-06
94121,06075047701,0.10314631911210671,2024-06
94121,06075042602,0.03986355768251706,2024-06
94121,06075047802,0.08247632623969046,2024-06
94121,06075047801,0.08833112717645861,2024-06
94121,06075980300,0.0022910090622136237,2024-06
94121,06075047702,0.08354546380205681,2024-06
94121,06075042700,0.1375623663578047,2024-06
94121,06075047902,0.08374910905203137,2024-06
94121,06075047600,0.06257000305467875,2024-06
94121,06075042800,0.04744934324406883,2024-06
94122,06075035300,0.0,2024-06
94122,06075030102,0.0288570114173393,2024-06
94122,06075980300,0.004433106101794153,2024-06
94122,06075035102,0.053740956045334784,2024-06
94122,06075035201,0.06921500564593702,2024-06
94122,06075032601,0.08941491363807452,2024-06
94122,06075030202,0.104094349880808,2024-06
94122,06075032802,0.045878465978001756,2024-06
94122,06075030302,0.020910877838651667,2024-06
94122,06075032700,0.09840659110869475,2024-06
94122,06075030201,0.08054870143448623,2024-06
94122,06075030301,0.10212872736397474,2024-06
94122,06075032602,0.0690058968675505,2024-06
94122,06075030101,0.058675923215256574,2024-06
94122,06075035202,0.07674292166785161,2024-06
94122,06075035101,0.06177073313537702,2024-06
94122,06075032902,0.03617581866086738,2024-06
94123,06075060100,0.0009973818725844657,2024-06
94123,06075012801,0.10216930557287121,2024-06
94123,06075012601,0.10372771474878444,2024-06
94123,06075012902,0.14050617130033663,2024-06
94123,06075012901,0.0895150230644558,2024-06
94123,06075013101,0.007667373145493081,2024-06
94123,06075013102,0.008228400448821843,2024-06
94123,06075012602,0.13177907991522253,2024-06
94123,06075012802,0.06813364917092632,2024-06
94123,06075013002,0.08172297718488966,2024-06
94123,06075012700,0.1436853260191996,2024-06
94123,06075013200,0.032477247226031666,2024-06
94123,06075013001,0.08939035033038274,2024-06
94124,06075023300,0.11568875533765617,2024-06
94124,06075023400,0.10825557488533924,2024-06
94124,06075023200,0.15135220623121937,2024-06
94124,06075010500,0.0,2024-06
94124,06075023001,0.10034793610627867,2024-06
94124,06075023003,0.09149138067373082,2024-06
94124,06075025100,0.00015815277558121145,2024-06
94124,06075980600,0.05962359639411672,2024-06
94124,06075061200,0.09481258896093626,2024-06
94124,06075061000,0.043571089672623756,2024-06
94124,06075980900,0.007354104064526332,2024-06
94124,06075023103,0.12762928989403763,2024-06
94124,06075023102,0.09900363751383837,2024-06
94124,06075025702,0.0007116874901154515,2024-06
94127,06075030600,0.10635118306351184,2024-06
94127,06075030900,0.23088418430884183,2024-06
94127,06075031000,0.055915317559153174,2024-06
94127,06075030500,0.013823163138231632,2024-06
94127,06075030800,0.21880448318804482,2024-06
94127,06075031100,0.08069738480697385,2024-06
94127,06075021700,0.0013698630136986301,2024-06
94127,06075030700,0.2921544209215442,2024-06
94129,06075011700,0.0,2024-06
94129,06075060100,1.0,2024-06
94131,06075021600,0.15213383407306247,2024-06
94131,06075031100,0.07374530556503926,2024-06
94131,06075030700,0.027244793444861727,2024-06
94131,06075021700,0.18395356777057015,2024-06
94131,06075021300,0.011812905428473882,2024-06
94131,06075021800,0.12632297712529875,2024-06
94131,06075021400,0.03352680095595766,2024-06
94131,06075020402,0.13601911915329465,2024-06
94131,06075030102,0.0698531922157733,2024-06
94131,06075030500,0.05667463298053943,2024-06
94131,06075020401,0.002321611471491977,2024-06
94131,06075021500,0.12639125981563673,2024-06
94132,06075031302,0.14611908988220107,2024-06
94132,06075031401,0.002097789252864289,2024-06
94132,06075033100,0.15781829917702114,2024-06
94132,06075031301,0.09504598999515895,2024-06
94132,06075033204,0.1475714055187994,2024-06
94132,06075030900,0.04445699532031628,2024-06
94132,06075060400,0.14337582701307083,2024-06
94132,06075033001,0.013070840729385186,2024-06
94132,06075033002,0.00556720994029369,2024-06
94132,06075031402,0.002823947071163466,2024-06
94132,06075030800,0.008471841213490398,2024-06
94132,06075033203,0.14418266903340327,2024-06
94132,06075033201,0.08939809585283201,2024-06
94133,06075010300,0.15977905073649754,2024-06
94133,06075010401,0.08360611020185488,2024-06
94133,06075010202,0.0037506819421713037,2024-06
94133,06075010800,0.10256410256410256,2024-06
94133,06075010101,0.11872613202400437,2024-06
94133,06075010102,0.060556464811783964,2024-06
94133,06075010500,0.00027277686852154935,2024-06
94133,06075010201,0.004637206764866339,2024-06
94133,06075010901,0.004023458810692853,2024-06
94133,06075010402,0.09983633387888707,2024-06
94133,06075061102,0.020049099836333878,2024-06
94133,06075010702,0.052509547190398256,2024-06
94133,06075010600,0.14450354609929078,2024-06
94133,06075061101,0.013843426077468631,2024-06
94133,06075010701,0.09472176759410803,2024-06
94133,06075011300,0.036620294599018006,2024-06
94158,06075060702,0.03649296428019174,2024-06
94158,06075060701,0.689500541209216,2024-06
94158,06075022600,0.000463893613731251,2024-06
94158,06075060703,0.273542600896861,2024-06
94108,06075011700,0.093776641091219,2021-12
94108,06075011300,0.132505175983436,2021-12
94108,06075060100,0.0,2021-12
94108,06075011902,0.267933260260625,2021-12
94108,06075012100,0.0714894653513579,2021-12
94108,06075011800,0.0881744001948605,2021-12
94108,06075011901,0.031177688466691,2021-12
94108,06075010800,0.0253318718791864,2021-12
94108,06075011200,0.164535379369138,2021-12
94107,06075010500,0.0,2021-12
94107,06075022802,4.99201277955271e-05,2021-12
94107,06075022600,0.131888977635782,2021-12
94107,06075022704,0.117661741214057,2021-12
94107,06075980900,0.0180211661341853,2021-12
94107,06075017801,0.08191892971246,2021-12
94107,06075022702,0.0578075079872204,2021-12
94107,06075022903,0.0,2021-12
94107,06075018000,0.0962959265175718,2021-12
94109,06075012100,0.0433405212576205,2021-12
94109,06075013101,0.0679658174267231,2021-12
94109,06075010800,0.027101136756915,2021-12
94109,06075015100,0.0540425418630034,2021-12
94109,06075012202,0.0451508133003221,2021-12
94109,06075013102,0.0451774352421265,2021-12
94109,06075012302,0.0208183584910683,2021-12
94109,06075011901,0.0432340334904027,2021-12
94109,06075012902,0.000346085243457657,2021-12
