id,lat,lon,year_month
23139,37.773773446,-122.451136841,1997-08
23140,37.743570282,-122.457888079,1998-01
23141,37.751367722,-122.419547489,2014-03
23142,37.71617156,-122.432481963,2019-11
23143,37.739707832,-122.415912715,2018-07
23144,37.787488452,-122.444566816,1997-12
23145,37.708917764,-122.417977377,1997-01
23146,37.758486302,-122.422385382,2000-11
23147,37.764057229,-122.423383462,2014-08
23148,37.741425202,-122.455284588,1997-01
23149,37.780529032,-122.477778134,2023-12
23150,37.729594176,-122.430584518,2015-02
23151,37.784838244,-122.466174481,2016-04
23152,37.735098202,-122.431066501,2007-08
23153,37.763276503,-122.504984812,2001-03
23154,37.738934697,-122.505425151,2002-03
23155,37.793608109,-122.43225747,2003-11
23156,37.773610639,-122.464291404,2021-12
23157,37.758619593,-122.420179323,1998-04
23158,37.755273801,-122.422313024,2003-10
23159,37.794406371,-122.418921298,2002-08
23160,37.741557161,-122.421183411,2013-12
23161,37.723535463,-122.430183371,2015-05
23162,37.786651564,-122.435915168,2002-07
23163,37.796012441,-122.429371286,2018-10
23164,37.804468293,-122.423012151,2015-07
23165,37.781198914,-122.473954464,2002-04
23166,37.751266587,-122.402318097,1997-10
23167,37.766780272,-122.440735647,2005-07
23168,37.721904919,-122.454617026,2009-07
23169,37.748483821,-122.428239848,2000-09
23170,37.715862115,-122.450724488,2012-08
23171,37.755908343,-122.470110822,2001-06
23172,37.760756788,-122.423838001,2014-03
23173,37.766363146,-122.425874552,1999-01
23174,37.739500483,-122.492571904,2013-03
23175,37.792312895,-122.435369678,1999-12
23176,37.764506685,-122.453053009,2004-01
23177,37.720124587,-122.483106169,2015-07
23178,37.784237112,-122.440760814,2000-11
23179,37.802741259,-122.429043717,2011-09
23180,37.798710824,-122.435887712,2000-04
23181,37.761105353,-122.469258408,2009-09
23182,37.793675845,-122.42552566,2012-06
23183,37.781595588,-122.412190669,2007-03
23184,37.78177195,-122.411045063,2003-04
23185,37.719126034,-122.460144286,2004-04
23186,37.712756221,-122.456118379,2023-08
23187,37.754890891,-122.455727347,2003-12
23188,37.755524488,-122.418208516,2023-02
23189,37.7723804,-122.508821438,2013-04
23190,37.755777522,-122.463657528,2015-02
23191,37.798750771,-122.39927347,1999-08
23192,37.786049202,-122.477105653,2005-02
23193,37.756804874,-122.409455786,2018-05
23194,37.749683691,-122.435038655,2008-04
23195,37.724779807,-122.42216042,2015-09
23196,37.785436481,-122.415336128,1997-05
23197,37.717515182,-122.480598519,2016-02
23198,37.760756788,-122.423838001,2013-12
23199,37.801250421,-122.453321507,2008-01
23200,37.779316896,-122.480449637,2002-06
23201,37.756435205,-122.402672768,2002-04
23202,37.77991167,-122.407474439,2008-04
23203,37.759865763,-122.497356648,2004-09
23204,37.746525647,-122.416497793,2004-04
23205,37.717415327,-122.480656888,2020-02
23206,37.794303119,-122.42058948,2012-05
23207,37.765917184,-122.452784414,2006-04
23208,37.787706636,-122.420948026,2000-06
23209,37.785559972,-122.416226912,2017-02
23210,37.728252021,-122.403780725,1999-08
23211,37.737933649,-122.398716549,2004-02
23212,37.776508038,-122.414457763,2003-09
23213,37.791452363,-122.406543299,2008-02
23214,37.75661929,-122.432438168,2001-10
23215,37.76005455,-122.493071574,2002-04
23216,37.771924834,-122.446503613,2025-10
23217,37.762223596,-122.432841285,2018-03
23218,37.765511913,-122.464336196,2005-08
23219,37.751252542,-122.421447402,2013-09
23220,37.746320875,-122.455013966,2026-02
23221,37.760101801,-122.492001292,2012-03
23222,37.709413639,-122.414862401,1998-07
23223,37.722599602,-122.440955207,2002-07
23224,37.756007934,-122.399640905,2016-07
23225,37.780696406,-122.455194433,2016-10
23226,37.729274767,-122.429534253,2002-05
23227,37.781537434,-122.40951834,2003-11
23228,37.715192054,-122.478969569,2017-11
23229,37.736614452,-122.435799458,2002-02
23230,37.759438123,-122.419060338,2017-10
23231,37.774303922,-122.439439821,2000-05
23232,37.754370875,-122.408792875,2006-11
23233,37.773019776,-122.417140616,2001-10
23234,37.772680389,-122.416566863,2009-05
23235,37.78832457,-122.393911345,2024-03
23236,37.805506899,-122.434802039,1998-12
23237,37.764691659,-122.445930254,2009-02
23238,37.712818904,-122.436154625,2019-09
23239,37.715544557,-122.473629106,2019-06
23240,37.745079295,-122.442118526,1998-11
23241,37.783982559,-122.411762529,2010-05
23242,37.712653559,-122.443570222,2023-06
23243,37.723694038,-122.432867469,2002-11
23244,37.710951099,-122.437676499,2007-03
23245,37.77389201,-122.475751377,2017-06
23246,37.778676959,-122.408601057,2016-09
23247,37.782635513,-122.414862827,2024-04
23248,37.777758814,-122.408112397,2014-12
23249,37.778262402,-122.461866215,2017-08
23250,37.719939204,-122.395984051,2015-05
23251,37.776147373,-122.40825938,2018-02
23252,37.757999016,-122.497225472,2002-08
23253,37.750010127,-122.466333569,1997-09
23254,37.764373209,-122.41747849,2003-06
23255,37.777790309,-122.412834332,2013-05
23256,37.777863748,-122.422332366,2019-12
23257,37.755604051,-122.466727045,2005-01
23258,37.769339964,-122.448415935,2015-04
23259,37.770780046,-122.452080189,2000-06
23260,37.752421188,-122.405338378,1997-03
23261,37.738889183,-122.396357925,2010-09
23262,37.719992629,-122.443939429,2000-06
23263,37.755311721,-122.407456231,1997-03
23264,37.784181764,-122.414404219,2019-01
23265,37.802942463,-122.42324973,2001-04
23266,37.798430739,-122.402662663,2025-04
23267,37.76914089,-122.435349041,1997-08
23268,37.777887965,-122.413601564,2022-08
23269,37.772563277,-122.428781924,2017-11
23270,37.760377713,-122.442463894,2019-03
23271,37.778277757,-122.438339177,2000-08
23272,37.765658575,-122.423127983,2021-09
23273,37.779489776,-122.407376438,2018-06
23274,37.73044147,-122.458097742,1998-06
23275,37.743270191,-122.471921791,2008-07
23276,37.772738909,-122.44833127,2021-08
23277,37.767530719,-122.428694761,2024-12
23278,37.755311721,-122.407456231,2007-06
23279,37.761143167,-122.431688789,1999-08
23280,37.786004828,-122.395077257,2021-08
23281,37.784498756,-122.415240041,2002-10
23282,37.792312895,-122.435369678,2000-06
23283,37.771619494,-122.445557576,2015-03
23284,37.760961066,-122.492528962,1999-08
23285,37.799443802,-122.405671314,2020-12
23286,37.80700883,-122.409686656,2015-07
23287,37.735232787,-122.423702325,1998-12
23288,37.77622248,-122.484992454,1999-11
23289,37.754252314,-122.405948147,1998-06
23290,37.792484592,-122.415228204,2000-02
23291,37.789779657,-122.430712265,2002-05
23292,37.709104309,-122.44247659,1998-12
23293,37.722745111,-122.459137956,2013-05
23294,37.783868653,-122.465631447,2018-02
23295,37.741557161,-122.421183411,2016-07
23296,37.733592415,-122.387018017,2015-03
23297,37.790407395,-122.412141929,2016-06
23298,37.753783197,-122.46552856,2011-07
23299,37.794113651,-122.407046655,2008-08
23300,37.761256998,-122.508202145,2014-10
23301,37.778213849,-122.462939398,2014-04
23302,37.75924869,-122.491334524,2008-09
23303,37.773750977,-122.478835239,2001-01
23304,37.786059846,-122.414643592,2024-09
23305,37.730096891,-122.400126671,1999-09
23306,37.781146215,-122.396161821,2010-09
23307,37.718893979,-122.392475562,2016-11
23308,37.778235218,-122.40915869,2017-06
23309,37.717510622,-122.439146339,2002-09
23310,37.762268798,-122.507668237,2020-05
23311,37.769855327,-122.423488936,2009-09
23312,37.774601889,-122.479501885,2002-02
23313,37.715201791,-122.465379534,2000-10
23314,37.783388956,-122.409832446,2023-01
23315,37.783163428,-122.411599278,2019-03
23316,37.786601952,-122.419812186,2015-02
23317,37.777887965,-122.413601564,2024-08
23318,37.739700917,-122.415774657,2016-01
23319,37.770114395,-122.414682578,2005-08
23320,37.75366081,-122.435430907,2019-06
23321,37.735591153,-122.496591054,2013-12
23322,37.739455142,-122.424738552,2003-01
23323,37.762026462,-122.443782631,1999-06
23324,37.714358622,-122.473175139,2018-10
23325,37.780488758,-122.394897291,2012-06
23326,37.772057,-122.431274062,2000-03
23327,37.756772531,-122.424183165,2015-04
23328,37.78832457,-122.393911345,2025-04
23329,37.717460898,-122.477450501,2014-02
23330,37.744643975,-122.414060382,2003-01
23331,37.774337967,-122.465881853,2008-09
23332,37.774321434,-122.439303194,2007-10
23333,37.799195008,-122.403438161,1998-09
23334,37.787027218,-122.394922601,2023-05
23335,37.778206034,-122.407547032,2008-12
23336,37.785740283,-122.413804266,2007-06
23337,37.77991167,-122.407474439,2012-04
23338,37.785759703,-122.48353903,2011-03
23339,37.732434825,-122.436850551,2017-10
23340,37.757653171,-122.440721022,1998-12
23341,37.717406996,-122.474808968,2018-03
23342,37.770242602,-122.429638215,1997-12
23343,37.715544557,-122.473629106,2011-09
23344,37.747467226,-122.405503717,2002-01
23345,37.739195839,-122.459640531,2002-04
23346,37.762398165,-122.482348234,2017-01
23347,37.785890332,-122.411725718,2022-03
23348,37.764560777,-122.494927532,2003-08
23349,37.774517399,-122.441943565,2007-01
23350,37.82838741,-122.377540063,2004-03
23351,37.782340469,-122.403771916,2006-11
23352,37.764790845,-122.459851192,2009-01
23353,37.736673299,-122.416594612,2000-06
23354,37.791762721,-122.403209139,1999-10
23355,37.783388956,-122.409832446,2019-06
23356,37.747554067,-122.430378413,1998-11
23357,37.75935028,-122.420514195,2003-05
23358,37.75940525,-122.421740388,2021-01
23359,37.777633986,-122.426431628,2015-06
23360,37.780792081,-122.408385744,2008-10
23361,37.796065103,-122.413070767,2000-10
23362,37.784581911,-122.445550154,2008-09
23363,37.73660327,-122.39065556,2014-09
23364,37.722463525,-122.404802039,1999-09
23365,37.751266587,-122.402318097,1997-07
23366,37.759759371,-122.401600917,1999-12
23367,37.783097389,-122.481656433,2010-01
23368,37.791365623,-122.414939767,1997-07
23369,37.750987227,-122.440086571,2013-04
23370,37.761039768,-122.419213667,1999-03
23371,37.773744692,-122.478973408,2018-04
23372,37.781341655,-122.478443285,2009-04
23373,37.794238249,-122.427325526,2006-07
23374,37.794134174,-122.417955659,2015-03
23375,37.757653171,-122.440721022,1997-10
23376,37.771722675,-122.393266192,2021-06
23377,37.792139834,-122.419380098,2014-06
23378,37.759536032,-122.504860164,2013-07
23379,37.756502741,-122.414395553,1997-10
23380,37.779357026,-122.446139041,1999-09
23381,37.761163116,-122.417171362,2000-10
23382,37.762139218,-122.429547023,2001-02
23383,37.755805268,-122.411730086,1998-05
23384,37.79291811,-122.43457734,2017-06
23385,37.77226629,-122.429628961,1997-07
23386,37.78161364,-122.41205414,2025-05
23387,37.774337967,-122.465881853,2008-09
23388,37.79684964,-122.422792063,2000-06
23389,37.774091304,-122.419997169,2022-07
23390,37.776252508,-122.410554191,2025-10
23391,37.714358622,-122.473175139,2013-07
23392,37.740624005,-122.467212924,2000-01
23393,37.712118208,-122.397069394,2016-01
23394,37.777846061,-122.437520121,2002-10
23395,37.72527924,-122.414940921,1997-09
23396,37.763734209,-122.474452971,2021-06
23397,37.762884507,-122.49373846,1999-06
23398,37.745707679,-122.498985324,2016-01
23399,37.769908892,-122.429111032,2025-05
23400,37.74290795,-122.433423914,2000-05
23401,37.773790933,-122.45100021,1998-06
23402,37.774407944,-122.464807791,2015-06
23403,37.775143585,-122.467618403,2001-06
23404,37.771061041,-122.453079565,2008-04
23405,37.799972421,-122.424093924,2016-12
23406,37.753210792,-122.47861995,2015-08
23407,37.752421188,-122.405338378,2013-06
23408,37.793918785,-122.419597525,2013-04
23409,37.792008848,-122.415139729,2022-11
23410,37.763334,-122.394583027,2014-12
23411,37.771061041,-122.453079565,2009-10
23412,37.744523003,-122.505960045,1997-06
23413,37.783673953,-122.415072979,2005-08
23414,37.783388956,-122.409832446,2022-12
23415,37.78281882,-122.454350618,2006-06
23416,37.76328703,-122.422891907,2002-11
23417,37.78832457,-122.393911345,2022-06
23418,37.778928063,-122.489013597,2017-12
23419,37.79964334,-122.423358841,2002-11
23420,37.781605128,-122.416336251,2015-09
23421,37.782877155,-122.453478839,2013-08
23422,37.731623937,-122.452277568,2013-01
23423,37.763290751,-122.462034638,1999-09
23424,37.70928764,-122.470335984,1998-03
23425,37.758848526,-122.403043635,2005-06
23426,37.752406353,-122.496837631,2014-10
23427,37.752629495,-122.431916198,2003-10
23428,37.764242533,-122.502430728,2002-10
23429,37.778256107,-122.462004392,1998-01
23430,37.77991167,-122.407474439,2009-12
23431,37.757895443,-122.417957286,1997-09
23432,37.77152965,-122.43454291,2002-05
23433,37.72422042,-122.441529569,1997-05
23434,37.763044584,-122.425088617,2005-11
23435,37.773945037,-122.411938243,2016-06
23436,37.780907675,-122.488084553,2022-09
23437,37.717610582,-122.407617978,2006-07
23438,37.788547297,-122.41437437,2003-07
23439,37.784396494,-122.416900458,1998-02
23440,37.754365626,-122.422264373,1999-02
23441,37.78394773,-122.442157845,1998-10
23442,37.805306626,-122.408920785,2011-06
23443,37.772046444,-122.442214619,1999-01
23444,37.772694134,-122.42218914,2017-12
23445,37.78999173,-122.418035033,2001-01
23446,37.76068794,-122.425012989,2006-12
23447,37.749147818,-122.430536253,1998-01
23448,37.747212619,-122.406528665,2025-01
23449,37.789791451,-122.411243473,2024-10
23450,37.713323599,-122.403291501,2017-11
23451,37.779530959,-122.413542707,2012-08
23452,37.748640425,-122.437167599,2000-07
23453,37.760846425,-122.42240382,2006-09
23454,37.718816076,-122.483192893,2011-05
23455,37.744256898,-122.467142536,1997-06
23456,37.793047786,-122.430455128,2001-02
23457,37.722653939,-122.454180302,2009-08
23458,37.785559972,-122.416226912,1998-09
23459,37.731799728,-122.412021172,2006-10
23460,37.780965818,-122.428020291,2022-10
23461,37.794136554,-122.428992519,2025-03
23462,37.78015195,-122.462001729,2011-01
23463,37.740900454,-122.426801795,1997-05
23464,37.758696596,-122.397057095,1999-03
23465,37.781537434,-122.40951834,2003-05
23466,37.800140039,-122.412059324,2005-06
23467,37.781595588,-122.412190669,2004-10
23468,37.805554274,-122.410285575,2014-02
23469,37.721439269,-122.436731382,2008-12
23470,37.785111109,-122.414592037,2003-12
23471,37.801827696,-122.409533527,2009-09
23472,37.734504141,-122.418839281,2001-04
23473,37.721986316,-122.3946362,2011-05
23474,37.779530959,-122.413542707,2005-01
23475,37.780107419,-122.463074331,1997-04
23476,37.773750977,-122.478835239,2015-07
23477,37.795384742,-122.434302143,1999-04
23478,37.79226943,-122.407814771,2001-01
23479,37.783730041,-122.413753669,2016-05
23480,37.783565477,-122.415051135,2025-10
23481,37.775079041,-122.490749998,1999-05
23482,37.787071138,-122.411612352,2007-12
23483,37.763499779,-122.434210769,2003-12
23484,37.801273515,-122.40636439,2002-05
23485,37.722748759,-122.458255469,2019-02
23486,37.738508387,-122.409057186,2021-11
23487,37.717872156,-122.463990316,2001-03
23488,37.785756962,-122.424841094,2025-08
23489,37.759806799,-122.425386497,2020-10
23490,37.755359739,-122.406682719,2001-02
23491,37.765081536,-122.420080982,2013-12
23492,37.721902162,-122.455634491,2000-08
23493,37.717515889,-122.474827217,2019-08
23494,37.777790309,-122.412834332,2019-10
23495,37.80139508,-122.408729617,2018-09
23496,37.789478818,-122.414561131,2025-02
23497,37.734316545,-122.413037138,2016-07
23498,37.779768787,-122.456140379,2001-09
23499,37.735060092,-122.419161089,2019-12
23500,37.77473011,-122.498386702,2019-05
23501,37.786651564,-122.435915168,2010-06
23502,37.782922447,-122.443605165,2008-10
23503,37.800511616,-122.408173937,2018-04
23504,37.759390543,-122.419839097,2007-01
23505,37.713762484,-122.414066092,2025-06
23506,37.791749891,-122.433570935,2009-06
23507,37.773157961,-122.445070333,1997-03
23508,37.718553727,-122.475518972,2018-02
23509,37.749527477,-122.477287493,2016-10
23510,37.793842177,-122.417124644,2012-11
23511,37.763061976,-122.467249104,2012-12
23512,37.787173525,-122.417641341,2016-07
23513,37.77290009,-122.424646168,2001-03
23514,37.714311121,-122.492030022,2013-01
23515,37.720834092,-122.392843828,2001-03
23516,37.779530959,-122.413542707,2010-09
23517,37.780615402,-122.416573644,2005-10
23518,37.789584068,-122.428071911,2012-10
23519,37.802996631,-122.413600537,2007-11
23520,37.768138585,-122.446625389,2001-09
23521,37.772683853,-122.426346199,2000-03
23522,37.746453786,-122.419251697,1999-01
23523,37.752104276,-122.407284075,2013-05
23524,37.775519193,-122.481110766,2012-06
23525,37.727079743,-122.382911279,2006-05
23526,37.761937485,-122.42395573,2023-01
23527,37.766667872,-122.426732867,2017-08
23528,37.751659097,-122.429108515,2013-03
23529,37.747047894,-122.423531449,2004-06
23530,37.737615556,-122.493535106,2003-08
23531,37.731805623,-122.388624875,2005-07
23532,37.75852468,-122.485302915,2005-12
23533,37.791762721,-122.403209139,1999-10
23534,37.766959034,-122.41601058,2010-06
23535,37.782625674,-122.434187754,2020-05
23536,37.779128539,-122.408030112,1998-07
23537,37.739009787,-122.413632385,2001-05
23538,37.748819908,-122.444946339,2025-10
23539,37.779530959,-122.413542707,2012-08
23540,37.782759915,-122.489154281,2011-06
23541,37.786737426,-122.473356972,2015-09
23542,37.79977971,-122.410670608,2014-11
23543,37.720124587,-122.483106169,2016-02
23544,37.800813867,-122.417624695,1998-04
23545,37.774771328,-122.458472281,2002-05
23546,37.753298447,-122.414228762,2008-11
23547,37.754156674,-122.426624903,2015-12
23548,37.795276276,-122.434280212,2014-02
23549,37.729594176,-122.430584518,2024-08
23550,37.802163581,-122.414518424,2018-07
23551,37.743129137,-122.423681393,1998-06
23552,37.76801829,-122.423300198,2008-10
23553,37.789274102,-122.431384791,2016-08
23554,37.728779119,-122.388524914,2003-01
23555,37.75705337,-122.439626197,2025-01
23556,37.771514704,-122.438872424,2010-11
23557,37.760377713,-122.442463894,2019-03
23558,37.758940205,-122.413045093,1997-03
23559,37.712443458,-122.430868791,2016-04
23560,37.785436481,-122.415336128,1998-11
23561,37.745529613,-122.416931171,2003-10
23562,37.776353497,-122.462803685,2002-07
23563,37.770582474,-122.438681227,2003-11
23564,37.780355292,-122.453396956,2006-09
23565,37.715544557,-122.473629106,2015-03
23566,37.78511799,-122.41873546,2022-10
23567,37.775372558,-122.484324209,2013-09
23568,37.774957012,-122.474128517,1997-08
23569,37.75567061,-122.507670206,1999-08
23570,37.777083316,-122.416979514,2015-04
23571,37.785436481,-122.415336128,2001-03
23572,37.781145862,-122.409026046,2010-03
23573,37.757895443,-122.417957286,2015-12
23574,37.78030991,-122.407975092,2021-05
23575,37.781521039,-122.448987655,2020-02
23576,37.775769435,-122.442970614,2022-08
23577,37.741931428,-122.479843628,2019-09
23578,37.720407019,-122.390422961,1998-09
23579,37.763386979,-122.453246919,1997-07
23580,37.753298447,-122.414228762,2008-08
23581,37.789072403,-122.413566564,2012-08
23582,37.744653779,-122.413259224,1997-10
23583,37.714884494,-122.445880713,2012-03
23584,37.769411336,-122.430807581,1998-03
23585,37.775714535,-122.476828117,2000-11
23586,37.76755547,-122.418548327,2018-04
23587,37.743160087,-122.419420853,1998-01
23588,37.714311121,-122.492030022,2015-09
23589,37.730364888,-122.417806806,1998-07
23590,37.774917347,-122.453854023,1998-07
23591,37.77713311,-122.486739388,2012-02
23592,37.755890793,-122.502453385,2009-05
23593,37.792015775,-122.423506394,2004-07
23594,37.784068303,-122.460272497,2017-12
23595,37.785922915,-122.463629573,2008-07
23596,37.758486302,-122.422385382,1997-01
23597,37.779206703,-122.402159463,2008-03
23598,37.778631033,-122.495444579,2000-08
23599,37.784498756,-122.415240041,2022-05
23600,37.75379991,-122.507678825,2014-08
23601,37.76282191,-122.445103949,2012-01
23602,37.752711224,-122.423993325,2014-11
23603,37.754156674,-122.426624903,2005-10
23604,37.793884753,-122.423882414,2011-02
23605,37.772527514,-122.449976003,2024-05
23606,37.758156266,-122.439163289,2000-02
23607,37.736654087,-122.422304787,2013-10
23608,37.761675536,-122.412420348,2002-04
23609,37.751173142,-122.410367729,1997-08
23610,37.732955634,-122.387590806,2017-02
23611,37.784481759,-122.417688009,2014-03
23612,37.712775016,-122.442776901,2024-09
23613,37.802163581,-122.414518424,2012-02
23614,37.772694134,-122.42218914,2018-08
23615,37.719682537,-122.476334717,2005-03
23616,37.719169103,-122.391531385,2019-06
23617,37.784091036,-122.411784368,2003-08
23618,37.759806799,-122.425386497,2003-02
23619,37.752013941,-122.428512206,2015-02
23620,37.756902663,-122.407747148,2004-10
23621,37.796941735,-122.429558903,1997-05
23622,37.774341641,-122.410787635,2007-12
23623,37.776630715,-122.456636237,2000-09
23624,37.743921473,-122.437233045,1999-06
23625,37.775854859,-122.445614416,2012-02
23626,37.779989262,-122.407376462,2012-05
23627,37.776209593,-122.420316348,2022-03
23628,37.716652151,-122.474170187,2013-10
23629,37.735838278,-122.506095664,1999-10
23630,37.772582794,-122.430463243,2008-05
23631,37.769076131,-122.44716729,2009-06
23632,37.802723623,-122.42499636,2018-03
23633,37.777887965,-122.413601564,2021-01
23634,37.739211461,-122.499135487,2003-07
23635,37.757552064,-122.424576242,2000-08
23636,37.747054025,-122.417186159,2007-07
23637,37.718536996,-122.443373609,2016-03
23638,37.784921134,-122.41609739,2015-09
23639,37.761105353,-122.469258408,2009-09
23640,37.793518137,-122.410389072,2013-12
23641,37.733592415,-122.387018017,2015-03
23642,37.76022145,-122.439227671,2002-08
23643,37.751928344,-122.403769775,2013-01
23644,37.751180059,-122.422685711,2006-09
23645,37.753748376,-122.419144469,2001-08
23646,37.7175991,-122.433118921,2019-04
23647,37.718162496,-122.476290288,2019-08
23648,37.800962759,-122.442190214,2004-04
23649,37.751642599,-122.415024343,2017-06
23650,37.753812092,-122.403533351,1998-11
23651,37.770883598,-122.44381095,2010-07
23652,37.720890764,-122.429074937,2008-03
23653,37.727136855,-122.367581025,2023-06
23654,37.791958295,-122.431926689,1998-04
23655,37.796197123,-122.438753768,2016-06
23656,37.743109806,-122.419297856,2004-10
23657,37.728339545,-122.440584176,2017-05
23658,37.782635513,-122.414862827,2014-11
23659,37.779530959,-122.413542707,2012-08
23660,37.776396452,-122.461869919,2012-11
23661,37.750491683,-122.407130357,2010-11
23662,37.773779835,-122.446878918,1999-01
23663,37.785024662,-122.41197189,2006-09
23664,37.785452751,-122.471117142,2015-10
23665,37.784034372,-122.452302615,2004-02
23666,37.711055666,-122.433944322,2001-10
23667,37.799146165,-122.406254907,1999-05
23668,37.802184328,-122.410070328,2019-02
23669,37.789046712,-122.42887705,1998-09
23670,37.794160989,-122.413818267,2005-09
23671,37.75582483,-122.469029542,2019-02
23672,37.713382868,-122.434079435,2022-04
23673,37.734055905,-122.407642381,2007-11
23674,37.768791697,-122.4177128,2000-11
23675,37.795251516,-122.423490159,2014-10
23676,37.717872156,-122.463990316,2001-02
23677,37.768032836,-122.424887846,1997-06
23678,37.749410618,-122.42126872,2013-05
23679,37.73888341,-122.392055531,2018-03
23680,37.778353062,-122.459861683,2000-11
23681,37.735763901,-122.501045884,2016-04
23682,37.790001222,-122.409598797,1997-05
23683,37.758193811,-122.492802347,2000-12
23684,37.708998566,-122.413398333,2000-02
23685,37.722001613,-122.401341444,2013-01
23686,37.790701672,-122.441830503,1998-10
23687,37.778850669,-122.430485431,1997-09
23688,37.791654185,-122.420058319,2003-01
23689,37.78177195,-122.411045063,2025-10
23690,37.797145204,-122.438805327,2007-09
23691,37.77274893,-122.419207296,2023-03
23692,37.734481273,-122.391912066,2016-12
23693,37.734021759,-122.38945367,2007-07
23694,37.759935632,-122.423255095,2000-01
23695,37.767477873,-122.419834387,2025-03
23696,37.781922144,-122.41717396,2016-05
23697,37.756801727,-122.440600193,1999-04
23698,37.776252508,-122.410554191,2008-10
23699,37.774356855,-122.425909732,2018-07
23700,37.783260387,-122.418366153,2013-12
23701,37.735268611,-122.394968927,2014-03
23702,37.765216193,-122.426592529,2017-07
23703,37.773037538,-122.420091947,2023-10
23704,37.71167768,-122.447513462,2019-05
23705,37.801250421,-122.453321507,2002-04
23706,37.715345873,-122.456144959,2010-03
23707,37.794029666,-122.407706824,2018-04
23708,37.760157365,-122.419585246,2000-11
23709,37.801696881,-122.407235801,2006-02
23710,37.762714497,-122.443828255,2001-06
23711,37.785193198,-122.436531157,2000-01
23712,37.71563204,-122.48076751,2010-12
23713,37.750404865,-122.408832584,2008-02
23714,37.749901708,-122.417193854,1999-06
23715,37.77515244,-122.432804352,2006-11
23716,37.783359004,-122.416694942,2008-10
23717,37.758550751,-122.433736802,2000-11
23718,37.743083728,-122.496183518,2000-11
23719,37.715544557,-122.473629106,2011-07
23720,37.804844321,-122.412608499,2003-03
23721,37.787915709,-122.419301486,2017-05
23722,37.72527924,-122.414940921,1997-10
23723,37.773009508,-122.412475844,2005-10
23724,37.713216046,-122.460797255,2003-05
23725,37.758811013,-122.409769028,2026-02
23726,37.781196364,-122.481518723,2000-12
23727,37.747236821,-122.486797279,1997-06
23728,37.782587888,-122.395216315,2018-10
23729,37.781537434,-122.40951834,2023-07
23730,37.746988143,-122.399145138,2000-08
23731,37.764642994,-122.463203765,1999-01
23732,37.783163428,-122.411599278,2010-08
23733,37.776353497,-122.462803685,2008-02
23734,37.777322735,-122.393094926,2009-11
23735,37.801945402,-122.420464229,2011-11
23736,37.783777981,-122.409264025,2004-03
23737,37.777400365,-122.4085655,2013-11
23738,37.746958494,-122.493094071,2009-01
23739,37.761031443,-122.419351641,2021-09
23740,37.742646543,-122.424120104,1997-01
23741,37.716705754,-122.477680051,1997-08
23742,37.776147373,-122.40825938,2017-04
23743,37.771107724,-122.437866455,2001-12
23744,37.753298447,-122.414228762,2008-08
23745,37.773548646,-122.483255991,2014-08
23746,37.773697203,-122.427336314,2015-08
23747,37.746958494,-122.493094071,2006-03
23748,37.748192598,-122.44493523,1998-09
23749,37.756635106,-122.412203976,2016-08
23750,37.799314138,-122.429264569,1998-02
23751,37.736327832,-122.417998704,1999-09
23752,37.788438921,-122.422782314,2024-04
23753,37.776709135,-122.432217434,2002-04
23754,37.727616436,-122.389570152,1998-11
23755,37.801677951,-122.444047062,2001-03
23756,37.715544557,-122.473629106,2017-07
23757,37.70916003,-122.451801432,2023-04
23758,37.766997913,-122.427858202,1999-12
23759,37.731900574,-122.475914207,2004-05
23760,37.765145348,-122.463706233,1997-06
23761,37.761304267,-122.50713378,2001-10
23762,37.763153526,-122.397622855,2025-08
23763,37.781287653,-122.411318099,2016-02
23764,37.748222087,-122.424959613,2004-09
23765,37.719728442,-122.476792566,2019-05
23766,37.780660148,-122.431293406,2000-05
23767,37.787065467,-122.413159816,2013-04
23768,37.763561299,-122.423876264,1998-05
23769,37.747331492,-122.434045496,1998-04
23770,37.795692813,-122.409733838,2018-04
23771,37.775663378,-122.440489226,2001-03
23772,37.764373209,-122.41747849,2004-02
23773,37.799341978,-122.409819422,1997-06
23774,37.758092774,-122.414684744,2007-05
23775,37.788126304,-122.417657212,2017-06
23776,37.779636706,-122.453859331,2018-06
23777,37.753329118,-122.427879472,2008-04
23778,37.787027218,-122.394922601,2022-04
23779,37.78511799,-122.41873546,2002-06
23780,37.755702446,-122.420933634,1999-08
23781,37.763361351,-122.445202765,2008-06
23782,37.771304261,-122.444696666,2011-09
23783,37.790388758,-122.414938763,2025-09
23784,37.77409047,-122.451977202,2002-10
23785,37.799088067,-122.405149956,2015-03
23786,37.777228587,-122.435696634,2008-07
23787,37.785844998,-122.446447755,2010-11
23788,37.714311121,-122.492030022,2013-10
23789,37.779530959,-122.413542707,2010-09
23790,37.804281384,-122.435331633,2001-10
23791,37.78832457,-122.393911345,2022-10
23792,37.803489777,-122.411553188,2004-09
23793,37.798354647,-122.420635607,2015-06
23794,37.731020072,-122.454498939,2024-07
23795,37.772694134,-122.42218914,2020-07
23796,37.767926931,-122.448269735,2012-09
23797,37.762947097,-122.426692338,2001-11
23798,37.75000394,-122.466471701,2015-10
23799,37.760345375,-122.416472034,2003-02
23800,37.714311121,-122.492030022,2012-05
23801,37.796723877,-122.442116503,2023-11
23802,37.748866442,-122.421932997,2014-11
23803,37.760542318,-122.398345867,1998-07
23804,37.762270174,-122.419470487,2013-03
