id,lat,lon,year_mon,geoid
3517,37.777107722,-122.423094,2021-11,06075016200
3518,37.795475652,-122.425889481,2022-01,06075013101
3519,37.779368299,-122.479380966,2024-04,06075047701
3520,37.80086532,-122.42308905,2021-10,06075010201
3521,37.719746755,-122.426666989,2020-09,06075026003
3522,37.766134387,-122.421935076,2022-07,06075020102
3523,37.777083316,-122.416979514,2023-03,06075012405
3524,37.782522766,-122.42327156,2024-09,06075016000
3525,37.759394788,-122.508071012,2020-01,06075035202
3526,37.783925605,-122.463347748,2021-07,06075040100
3527,37.78832457,-122.393911345,2023-03,06075061507
3528,37.785890332,-122.411725718,2021-03,06075012301
3529,37.778213849,-122.462939398,2023-02,06075045100
3530,37.777887965,-122.413601564,2020-06,06075017604
3531,37.73534315,-122.426435055,2022-07,06075025403
3532,37.794238249,-122.427325526,2021-10,06075013102
3533,37.78658886,-122.401692292,2020-01,06075061501
3534,37.771920991,-122.404536565,2021-05,06075018000
3535,37.787403767,-122.415827994,2021-03,06075012002
3536,37.799982584,-122.413306427,2021-02,06075010300
3537,37.713266917,-122.409797389,2021-03,06075026401
3538,37.777912928,-122.425714837,2024-01,06075016200
3539,37.783634136,-122.469908012,2023-05,06075040200
3540,37.788697588,-122.44964705,2024-04,06075013300
3541,37.722760282,-122.455200494,2021-08,06075031201
3542,37.767045775,-122.451459675,2020-11,06075017102
3543,37.748192598,-122.44493523,2023-05,06075020402
3544,37.764556649,-122.476051424,2021-01,06075030201
3545,37.79838308,-122.407521729,2021-09,06075010701
3546,37.774743527,-122.431819033,2022-02,06075016300
3547,37.784181764,-122.414404219,2024-01,06075012404
3548,37.763015092,-122.46831698,2021-10,06075030202
3549,37.714126559,-122.439828171,2022-04,06075026301
3550,37.731296227,-122.380133846,2023-10,06075023102
3551,37.785611404,-122.414829444,2020-07,06075012204
3552,37.757686099,-122.428078856,2020-11,06075020602
3553,37.783388956,-122.409832446,2022-12,06075012503
3554,37.781063058,-122.409767402,2020-04,06075017604
3555,37.784056193,-122.442179801,2020-12,06075015500
3556,37.77620321,-122.428744874,2022-03,06075016300
3557,37.771835346,-122.443861894,2024-10,06075016601
3558,37.714311121,-122.492030022,2023-10,06075060400
3559,37.783163428,-122.411599278,2020-01,06075012502
3560,37.787027218,-122.394922601,2024-12,06075061503
3561,37.764373209,-122.41747849,2022-08,06075020102
3562,37.77424603,-122.508955826,2020-05,06075047903
3563,37.72867709,-122.407245691,2021-10,06075025702
3564,37.784305028,-122.390625759,2022-05,06075061508
3565,37.787027218,-122.394922601,2022-08,06075061503
3566,37.766134387,-122.421935076,2024-12,06075020102
3567,37.78832457,-122.393911345,2023-03,06075061507
3568,37.78832457,-122.393911345,2023-01,06075061507
3569,37.772429764,-122.507750349,2020-07,06075047904
3570,37.789264947,-122.412049085,2023-07,06075012100
3571,37.72030093,-122.434349394,2023-12,06075026001
3572,37.78832457,-122.393911345,2023-03,06075061507
3573,37.742314605,-122.471222325,2023-12,06075030800
3574,37.732794625,-122.391255984,2021-02,06075023200
3575,37.759806799,-122.425386497,2021-07,06075020701
3576,37.708816134,-122.418829736,2022-05,06075026404
3577,37.777084654,-122.428397883,2022-09,06075016300
3578,37.763607444,-122.497481004,2021-09,06075035101
3579,37.779086771,-122.44286543,2024-10,06075015702
3580,37.800162135,-122.407558189,2022-09,06075010600
3581,37.727136855,-122.367581025,2023-06,06075980600
3582,37.763270374,-122.505122972,2020-10,06075035202
3583,37.765125545,-122.432179032,2023-12,06075016900
3584,37.757966456,-122.388787098,2020-11,06075022600
3585,37.772359929,-122.391397888,2022-09,06075060701
3586,37.774295048,-122.507887207,2024-01,06075047903
3587,37.759221413,-122.463311021,2020-10,06075030102
3588,37.713454278,-122.447700265,2022-11,06075026202
3589,37.784396494,-122.416900458,2023-09,06075012203
3590,37.784498756,-122.415240041,2022-05,06075012404
3591,37.7220361,-122.401210137,2024-10,06075025800
3592,37.722866055,-122.456215123,2022-11,06075031201
3593,37.786601952,-122.419812186,2021-07,06075012202
3594,37.780907675,-122.488084553,2022-09,06075042700
3595,37.753565071,-122.395635885,2022-05,06075061401
3596,37.764104409,-122.421877973,2022-09,06075020201
3597,37.711782413,-122.394441763,2024-07,06075061000
3598,37.76860658,-122.449976975,2023-06,06075017102
3599,37.773112484,-122.396640077,2021-05,06075060703
3600,37.772365253,-122.414746123,2022-07,06075017700
3601,37.79037878,-122.443466218,2022-04,06075013402
3602,37.802251844,-122.417134301,2024-12,06075010300
3603,37.76219227,-122.467793775,2023-11,06075030202
3604,37.774295048,-122.507887207,2020-03,06075047903
3605,37.770152275,-122.45287934,2022-05,06075016602
3606,37.793529317,-122.411636767,2020-05,06075011200
3607,37.776860577,-122.424731137,2023-01,06075016200
3608,37.774421017,-122.412349531,2020-03,06075017803
3609,37.782723971,-122.396167865,2022-06,06075061502
3610,37.793627896,-122.40774688,2024-06,06075011800
3611,37.786554024,-122.429146334,2024-03,06075015500
3612,37.764938793,-122.434281922,2021-04,06075016900
3613,37.778588421,-122.424165131,2024-06,06075016200
3614,37.764112737,-122.421739994,2020-12,06075020102
3615,37.789478818,-122.414561131,2020-08,06075011901
3616,37.726707486,-122.427951448,2023-05,06075026002
3617,37.732955634,-122.387590806,2024-05,06075023102
3618,37.729610572,-122.380720942,2023-07,06075023103
3619,37.757881936,-122.396119747,2022-01,06075061402
3620,37.76276905,-122.473917056,2021-11,06075030201
3621,37.777790309,-122.412834332,2023-11,06075017604
3622,37.786004828,-122.395077257,2024-01,06075061503
3623,37.723709909,-122.458700059,2023-05,06075031201
3624,37.790628923,-122.419850856,2022-02,06075011102
3625,37.761304267,-122.50713378,2022-02,06075035202
3626,37.722727037,-122.436194485,2024-01,06075026001
3627,37.777083316,-122.416979514,2024-11,06075012405
3628,37.759320021,-122.403918204,2024-07,06075022704
3629,37.749967474,-122.416100108,2021-12,06075020900
3630,37.78413966,-122.426501422,2021-08,06075015900
3631,37.778676959,-122.408601057,2022-08,06075017602
3632,37.78832457,-122.393911345,2023-01,06075061507
3633,37.772738909,-122.44833127,2021-05,06075016500
3634,37.761010743,-122.471404008,2020-07,06075030201
3635,37.715544557,-122.473629106,2020-02,06075033203
3636,37.784186692,-122.418546199,2023-01,06075012202
3637,37.777083316,-122.416979514,2021-03,06075012405
3638,37.785501792,-122.470044895,2024-04,06075040200
3639,37.752766726,-122.410519782,2024-08,06075022902
3640,37.723575891,-122.425825453,2021-11,06075026002
3641,37.776922085,-122.430546625,2024-02,06075016300
3642,37.747056861,-122.470919288,2022-07,06075030400
3643,37.790280287,-122.414916875,2022-01,06075011901
3644,37.78487706,-122.442348915,2021-04,06075015500
3645,37.771722675,-122.393266192,2022-09,06075060701
3646,37.722760282,-122.455200494,2023-07,06075031201
3647,37.776839383,-122.493175112,2022-05,06075047801
3648,37.759435613,-122.431523799,2024-08,06075020602
3649,37.799016342,-122.428290721,2020-09,06075012902
3650,37.78832457,-122.393911345,2024-06,06075061507
3651,37.782635513,-122.414862827,2024-04,06075012404
3652,37.77290009,-122.424646168,2024-09,06075016802
3653,37.758748688,-122.42364252,2024-10,06075020701
3654,37.803059304,-122.429881854,2020-12,06075012901
3655,37.713041059,-122.441795811,2023-10,06075026301
3656,37.796150736,-122.409231849,2020-12,06075011300
3657,37.761332828,-122.394950612,2020-11,06075022702
3658,37.747849557,-122.423613272,2023-08,06075021500
3659,37.723086661,-122.398801113,2023-08,06075023300
3660,37.743367826,-122.489754349,2022-08,06075032901
3661,37.786059846,-122.414643592,2020-09,06075012302
3662,37.796632337,-122.435327433,2020-01,06075013002
3663,37.764104409,-122.421877973,2020-09,06075020201
3664,37.78832457,-122.393911345,2024-11,06075061507
3665,37.778277757,-122.438339177,2022-06,06075015802
3666,37.790942138,-122.409016348,2023-10,06075011902
3667,37.719247625,-122.452000573,2020-09,06075031202
3668,37.738388717,-122.467295527,2023-01,06075030800
3669,37.723575891,-122.425825453,2022-08,06075026002
3670,37.789264947,-122.412049085,2024-02,06075012100
3671,37.772694134,-122.42218914,2022-12,06075020101
3672,37.774091304,-122.419997169,2022-07,06075020101
3673,37.78469123,-122.39458113,2024-05,06075061504
3674,37.773408312,-122.486332269,2021-12,06075047702
3675,37.775769435,-122.442970614,2022-08,06075016500
3676,37.775328443,-122.395002097,2021-08,06075060703
3677,37.777089156,-122.425549285,2020-11,06075016200
3678,37.799415556,-122.412277228,2021-03,06075010702
3679,37.732955634,-122.387590806,2021-12,06075023102
3680,37.779530959,-122.413542707,2024-03,06075017604
3681,37.777790309,-122.412834332,2021-05,06075017604
3682,37.793296234,-122.435568358,2021-02,06075013200
3683,37.764373209,-122.41747849,2021-10,06075020102
3684,37.776512817,-122.414966684,2022-05,06075017603
3685,37.767530719,-122.428694761,2023-01,06075020300
3686,37.801704177,-122.428833527,2022-11,06075012901
3687,37.784607232,-122.415261894,2021-06,06075012204
3688,37.757580976,-122.422275311,2024-08,06075020701
3689,37.78511799,-122.41873546,2022-07,06075012202
3690,37.768241733,-122.419597973,2024-04,06075020101
3691,37.780906079,-122.413401297,2022-09,06075012504
3692,37.762700357,-122.420562762,2020-06,06075020802
3693,37.774973335,-122.403306382,2023-02,06075018000
3694,37.714358622,-122.473175139,2020-02,06075033203
3695,37.776384775,-122.442321335,2022-02,06075015702
3696,37.777083316,-122.416979514,2022-08,06075012405
3697,37.774321951,-122.435106881,2020-06,06075016400
3698,37.781145862,-122.409026046,2020-11,06075017604
3699,37.764373209,-122.41747849,2022-08,06075020102
3700,37.773408312,-122.486332269,2021-10,06075047702
3701,37.71316824,-122.413881369,2020-01,06075026401
3702,37.782721757,-122.468162636,2022-01,06075040200
3703,37.764373209,-122.41747849,2022-11,06075020102
3704,37.708943567,-122.444958463,2022-11,06075026303
3705,37.78832457,-122.393911345,2023-01,06075061507
3706,37.754657329,-122.488255859,2020-09,06075032902
3707,37.765762128,-122.450691487,2021-09,06075017102
3708,37.798329335,-122.407047476,2021-05,06075010600
3709,37.795892187,-122.433631822,2021-01,06075013002
3710,37.796154114,-122.406054327,2024-09,06075061101
3711,37.771722675,-122.393266192,2022-08,06075060701
3712,37.71568992,-122.45479584,2021-04,06075031402
3713,37.780142155,-122.427851896,2022-10,06075016102
3714,37.787027218,-122.394922601,2022-08,06075061503
3715,37.719013286,-122.480443681,2020-06,06075033204
3716,37.772359929,-122.391397888,2024-12,06075060701
3717,37.772127456,-122.416663997,2020-04,06075017700
3718,37.773408312,-122.486332269,2021-03,06075047702
3719,37.777486533,-122.397691886,2023-08,06075018000
3720,37.750967342,-122.487057147,2024-03,06075032902
3721,37.776407418,-122.437962439,2020-03,06075016400
3722,37.787277155,-122.416825198,2023-03,06075012002
3723,37.772128127,-122.422909157,2021-07,06075020202
3724,37.725918259,-122.395265028,2022-01,06075023300
3725,37.774759785,-122.416457295,2024-06,06075017603
3726,37.803216047,-122.432514629,2021-09,06075012602
3727,37.772694134,-122.42218914,2022-07,06075020101
3728,37.78658886,-122.401692292,2020-01,06075061501
3729,37.775140431,-122.411799524,2022-03,06075017803
3730,37.787027218,-122.394922601,2024-11,06075061503
3731,37.785358552,-122.415955969,2020-10,06075012204
3732,37.770783955,-122.421596103,2022-11,06075020101
3733,37.784288092,-122.416878028,2022-11,06075012403
3734,37.743656672,-122.483188288,2022-01,06075032801
3735,37.722897791,-122.442022876,2024-08,06075026100
3736,37.772694134,-122.42218914,2020-09,06075020101
3737,37.766493452,-122.438391369,2023-06,06075017000
3738,37.751304598,-122.479422522,2023-04,06075032802
3739,37.802163581,-122.414518424,2021-02,06075010300
3740,37.774817065,-122.41284503,2023-06,06075017803
3741,37.781262713,-122.496574947,2022-03,06075047802
3742,37.797998108,-122.417192283,2024-03,06075010901
3743,37.759221142,-122.408416598,2021-08,06075022801
3744,37.78832457,-122.393911345,2023-01,06075061507
3745,37.745420372,-122.485600834,2024-10,06075032901
3746,37.787542195,-122.394270413,2021-03,06075061503
3747,37.719013286,-122.480443681,2020-02,06075033204
3748,37.777083316,-122.416979514,2021-02,06075012405
3749,37.763654746,-122.393765213,2022-09,06075022702
3750,37.764373209,-122.41747849,2020-12,06075020102
3751,37.776839383,-122.493175112,2021-07,06075047801
3752,37.717888738,-122.446949853,2020-02,06075026100
3753,37.745953202,-122.413523168,2020-03,06075025200
3754,37.732452203,-122.425386419,2020-06,06075025403
3755,37.729301772,-122.390876776,2022-11,06075023200
3756,37.780907675,-122.488084553,2022-08,06075042700
3757,37.787027218,-122.394922601,2022-08,06075061503
3758,37.789478406,-122.406166894,2021-02,06075011700
3759,37.78832457,-122.393911345,2023-05,06075061507
3760,37.759694412,-122.441904387,2021-10,06075020401
3761,37.732327137,-122.395116881,2021-10,06075023003
3762,37.763654746,-122.393765213,2021-10,06075022702
3763,37.754763863,-122.416559046,2022-07,06075020900
3764,37.72867709,-122.407245691,2021-11,06075025702
3765,37.777887965,-122.413601564,2022-01,06075017604
3766,37.778068341,-122.466151799,2020-10,06075045202
3767,37.775935833,-122.421032543,2024-03,06075016200
3768,37.786151402,-122.417257623,2022-11,06075012203
3769,37.725362083,-122.440076455,2020-06,06075025501
3770,37.72941909,-122.404411916,2023-05,06075025702
3771,37.764373209,-122.41747849,2023-04,06075020102
3772,37.717721488,-122.444924905,2023-08,06075026100
3773,37.781537434,-122.40951834,2022-09,06075017604
3774,37.752899363,-122.420807461,2021-06,06075021000
3775,37.782625674,-122.434187754,2021-11,06075015900
3776,37.777083316,-122.416979514,2024-11,06075012405
3777,37.78511799,-122.41873546,2023-11,06075012202
3778,37.718722284,-122.389118323,2023-02,06075023400
3779,37.785128507,-122.414455367,2022-10,06075012301
3780,37.747420818,-122.42488098,2021-08,06075021500
3781,37.777083316,-122.416979514,2021-11,06075012405
3782,37.78832457,-122.393911345,2023-03,06075061507
3783,37.772779017,-122.433112102,2023-02,06075016700
3784,37.773598943,-122.433277155,2021-01,06075016700
3785,37.785502904,-122.414807787,2022-02,06075012204
3786,37.782625674,-122.434187754,2021-01,06075015900
3787,37.800923343,-122.407362148,2024-11,06075010600
3788,37.781145862,-122.409026046,2022-02,06075017604
3789,37.79636509,-122.414263601,2020-01,06075010800
3790,37.78815055,-122.475141268,2022-04,06075060100
3791,37.751251184,-122.480632584,2022-03,06075032802
3792,37.722760282,-122.455200494,2021-07,06075031201
3793,37.78487378,-122.389808109,2022-04,06075061508
3794,37.71621499,-122.476570624,2020-02,06075033203
3795,37.731045533,-122.409969075,2022-05,06075025701
3796,37.780763699,-122.49116385,2023-11,06075042700
3797,37.74970201,-122.420499334,2024-12,06075021000
3798,37.77991167,-122.407474439,2021-10,06075017602
3799,37.777083316,-122.416979514,2022-08,06075012405
3800,37.743319111,-122.454820663,2021-10,06075030600
3801,37.764755087,-122.425483296,2022-11,06075020201
3802,37.801273267,-122.41356539,2024-02,06075010300
3803,37.787756621,-122.413055711,2020-05,06075012100
3804,37.781334058,-122.399027494,2020-09,06075017801
3805,37.78832457,-122.393911345,2024-06,06075061507
3806,37.78832457,-122.393911345,2024-01,06075061507
3807,37.76944087,-122.424670274,2024-12,06075020202
3808,37.783388956,-122.409832446,2022-12,06075012503
3809,37.759468723,-122.463915787,2023-09,06075030301
3810,37.748078315,-122.417037589,2024-10,06075025200
3811,37.789478818,-122.414561131,2022-11,06075011901
3812,37.790622188,-122.41310198,2024-11,06075011901
3813,37.731440103,-122.450001755,2022-07,06075031100
3814,37.779565512,-122.406844762,2020-07,06075017804
3815,37.724764666,-122.394718932,2023-05,06075023300
3816,37.769190148,-122.403888909,2020-04,06075060702
3817,37.772359929,-122.391397888,2021-09,06075060701
3818,37.787027218,-122.394922601,2024-11,06075061503
3819,37.723947171,-122.443848556,2023-09,06075025501
3820,37.781537434,-122.40951834,2022-01,06075017604
3821,37.777912928,-122.425714837,2024-01,06075016200
3822,37.796624771,-122.43118232,2024-09,06075013002
3823,37.756615378,-122.486245746,2021-03,06075032602
3824,37.765792222,-122.420909959,2021-07,06075020102
3825,37.743468244,-122.48747244,2024-10,06075032901
3826,37.785776408,-122.485689823,2020-01,06075042800
3827,37.773037538,-122.420091947,2024-09,06075020101
3828,37.774091304,-122.419997169,2022-07,06075020101
3829,37.775204519,-122.468696624,2022-02,06075045201
3830,37.772256138,-122.425485594,2020-01,06075016801
3831,37.740931122,-122.482529772,2024-11,06075033002
3832,37.759694412,-122.441904387,2022-01,06075020401
3833,37.728445703,-122.390320661,2021-01,06075023200
3834,37.786986977,-122.419110401,2022-01,06075012002
3835,37.788027552,-122.447804474,2024-11,06075013300
3836,37.773972569,-122.391596342,2023-09,06075060701
3837,37.723536308,-122.438564815,2023-10,06075026100
3838,37.720945032,-122.454032209,2020-01,06075031201
3839,37.756715683,-122.441752179,2020-01,06075020402
3840,37.793220014,-122.406954395,2024-10,06075011800
3841,37.774750043,-122.435966328,2023-11,06075016400
3842,37.7641233,-122.485834042,2022-09,06075032602
3843,37.764112737,-122.421739994,2021-12,06075020102
3844,37.777577733,-122.476963274,2024-12,06075047600
3845,37.753095117,-122.403879225,2024-04,06075022903
3846,37.776852076,-122.419454933,2021-04,06075012405
3847,37.742786674,-122.436282312,2021-04,06075021600
3848,37.776508038,-122.414457763,2022-11,06075017603
3849,37.783260387,-122.418366153,2023-12,06075012406
3850,37.731478804,-122.403219,2020-02,06075023001
3851,37.777083316,-122.416979514,2022-08,06075012405
3852,37.73165057,-122.446937341,2024-02,06075031100
3853,37.712148452,-122.40428784,2023-06,06075026403
3854,37.773337656,-122.409148509,2020-12,06075017803
3855,37.78832457,-122.393911345,2023-05,06075061507
3856,37.794664654,-122.404767635,2020-02,06075061101
3857,37.799443802,-122.405671314,2023-11,06075010402
3858,37.802021627,-122.427210667,2022-10,06075012901
3859,37.770470293,-122.451242158,2023-03,06075016602
3860,37.710554004,-122.43518717,2022-07,06075026302
3861,37.753497334,-122.423309425,2023-11,06075021000
3862,37.783673953,-122.415072979,2022-12,06075012404
3863,37.787918527,-122.404277568,2021-11,06075011700
3864,37.777474192,-122.47924266,2022-08,06075047701
3865,37.751753868,-122.468336241,2022-05,06075030302
3866,37.785890332,-122.411725718,2021-10,06075012301
3867,37.781537434,-122.40951834,2022-08,06075017604
3868,37.715586992,-122.481570804,2020-02,06075033203
3869,37.794613864,-122.403978966,2022-11,06075061101
3870,37.71568992,-122.45479584,2020-09,06075031402
3871,37.764373209,-122.41747849,2023-04,06075020102
3872,37.782448498,-122.416327441,2021-02,06075012403
3873,37.783777981,-122.409264025,2022-02,06075012503
3874,37.795702132,-122.416839772,2021-09,06075011002
3875,37.725918259,-122.395265028,2020-11,06075023300
3876,37.775328443,-122.395002097,2022-05,06075060703
3877,37.768383552,-122.417249514,2024-10,06075017700
3878,37.786601952,-122.419812186,2024-04,06075012202
3879,37.783388956,-122.409832446,2022-11,06075012503
3880,37.803303187,-122.413060207,2022-06,06075010401
3881,37.770980917,-122.450572141,2021-05,06075016602
3882,37.789478818,-122.414561131,2022-11,06075011901
3883,37.760905265,-122.421432818,2021-06,06075020802
3884,37.78832457,-122.393911345,2023-01,06075061507
3885,37.804690063,-122.436306847,2023-01,06075012602
3886,37.770862306,-122.433143172,2020-05,06075016700
3887,37.720496439,-122.451904476,2022-04,06075031201
3888,37.787295293,-122.415806128,2024-05,06075012204
3889,37.782321235,-122.425763303,2022-06,06075015900
3890,37.761031443,-122.419351641,2023-12,06075020802
3891,37.737389138,-122.39206622,2021-11,06075061200
3892,37.779758608,-122.470711255,2023-08,06075045201
3893,37.732291047,-122.376157904,2021-01,06075023103
3894,37.774091304,-122.419997169,2022-07,06075020101
3895,37.719105637,-122.454158088,2022-08,06075031202
3896,37.788208021,-122.418443835,2020-12,06075012001
3897,37.754424291,-122.409741838,2020-01,06075022803
3898,37.789478818,-122.414561131,2020-02,06075011901
3899,37.755524488,-122.418208516,2023-02,06075020801
3900,37.76276905,-122.473917056,2020-01,06075030201
3901,37.775328443,-122.395002097,2021-04,06075060703
3902,37.794613864,-122.403978966,2022-05,06075061101
3903,37.784334565,-122.389023649,2021-03,06075061508
3904,37.761246342,-122.466046391,2021-03,06075030202
3905,37.712775016,-122.442776901,2024-09,06075026301
3906,37.777790309,-122.412834332,2020-12,06075017604
3907,37.7220361,-122.401210137,2024-10,06075025800
3908,37.783388956,-122.409832446,2021-11,06075012503
3909,37.779299769,-122.430296293,2022-10,06075016101
3910,37.730393305,-122.405771886,2022-12,06075025702
3911,37.757966456,-122.388787098,2021-07,06075022600
3912,37.771817046,-122.427085157,2024-06,06075016801
3913,37.7220361,-122.401210137,2024-10,06075025800
3914,37.783388956,-122.409832446,2023-01,06075012503
3915,37.718722284,-122.389118323,2023-02,06075023400
3916,37.795475652,-122.425889481,2021-06,06075013101
3917,37.779323249,-122.480311462,2022-06,06075047701
3918,37.761911372,-122.406679505,2022-02,06075022802
3919,37.7304781,-122.411896142,2024-07,06075025701
3920,37.72030093,-122.434349394,2023-12,06075026001
3921,37.776407418,-122.437962439,2020-01,06075016400
3922,37.773112484,-122.396640077,2021-10,06075060703
3923,37.790265262,-122.408389146,2023-06,06075011902
3924,37.781589207,-122.472983324,2023-08,06075042602
3925,37.773408312,-122.486332269,2021-09,06075047702
3926,37.781595588,-122.412190669,2023-01,06075012504
3927,37.779530959,-122.413542707,2023-11,06075017604
3928,37.728955843,-122.368851819,2021-08,06075980600
3929,37.779530959,-122.413542707,2024-03,06075017604
3930,37.756372706,-122.491739885,2021-11,06075032700
3931,37.761031443,-122.419351641,2023-12,06075020802
3932,37.725918259,-122.395265028,2021-11,06075023300
3933,37.798379262,-122.417512644,2023-03,06075010901
3934,37.795475652,-122.425889481,2022-01,06075013101
3935,37.764373209,-122.41747849,2022-02,06075020102
3936,37.736654087,-122.422304787,2024-11,06075025401
3937,37.78832457,-122.393911345,2023-05,06075061507
3938,37.7723804,-122.508821438,2020-10,06075047904
3939,37.761031443,-122.419351641,2023-06,06075020802
3940,37.786004828,-122.395077257,2023-06,06075061503
3941,37.782335975,-122.393092579,2022-07,06075061502
3942,37.780877259,-122.414506898,2024-10,06075012405
3943,37.780156762,-122.405467071,2021-10,06075017804
3944,37.762055463,-122.466711848,2024-04,06075030202
3945,37.799056715,-122.418949983,2022-10,06075010901
3946,37.774759785,-122.416457295,2024-06,06075017603
3947,37.730876892,-122.42503865,2022-02,06075025600
3948,37.730144703,-122.432250454,2024-04,06075025502
3949,37.777790309,-122.412834332,2021-09,06075017604
3950,37.745939874,-122.45675881,2021-11,06075030600
3951,37.773408312,-122.486332269,2021-05,06075047702
3952,37.777107722,-122.423094,2021-11,06075016200
3953,37.709610024,-122.456500255,2021-06,06075026201
3954,37.801624499,-122.404014796,2023-03,06075010402
3955,37.78832457,-122.393911345,2024-09,06075061507
3956,37.760637372,-122.425843666,2021-07,06075020702
3957,37.763506014,-122.426429239,2024-10,06075020300
3958,37.78832457,-122.393911345,2023-05,06075061507
3959,37.78832457,-122.393911345,2022-10,06075061507
3960,37.786259862,-122.4172796,2023-08,06075012203
3961,37.746621585,-122.500730925,2022-01,06075035300
3962,37.717602514,-122.406268256,2023-10,06075026402
3963,37.729610572,-122.380720942,2023-05,06075023103
3964,37.731716135,-122.388705101,2022-08,06075023200
3965,37.732546426,-122.38503622,2020-08,06075023102
3966,37.723620742,-122.468200852,2024-04,06075030900
3967,37.730393305,-122.405771886,2023-05,06075025702
3968,37.765783895,-122.421047941,2023-01,06075020102
3969,37.772128127,-122.422909157,2021-06,06075020202
3970,37.767944379,-122.448133107,2021-08,06075017101
3971,37.729301772,-122.390876776,2022-11,06075023200
3972,37.771722675,-122.393266192,2022-08,06075060701
3973,37.78832457,-122.393911345,2023-06,06075061507
3974,37.729697208,-122.392620746,2024-08,06075023003
3975,37.775328443,-122.395002097,2021-01,06075060703
3976,37.78832457,-122.393911345,2023-03,06075061507
3977,37.764373209,-122.41747849,2020-11,06075020102
3978,37.763561299,-122.423876264,2024-09,06075020201
3979,37.78832457,-122.393911345,2022-06,06075061507
3980,37.764373209,-122.41747849,2020-12,06075020102
3981,37.777790309,-122.412834332,2020-08,06075017604
3982,37.708943567,-122.444958463,2022-01,06075026303
3983,37.73319327,-122.381060918,2022-08,06075023103
3984,37.770801327,-122.414637026,2021-05,06075017700
3985,37.772359929,-122.391397888,2022-08,06075060701
3986,37.729594176,-122.430584518,2024-08,06075025502
3987,37.772128127,-122.422909157,2023-04,06075020202
3988,37.773496894,-122.430795158,2020-01,06075016801
3989,37.759934505,-122.398703844,2021-01,06075022704
3990,37.801174807,-122.429500503,2021-01,06075012901
3991,37.761291588,-122.485028448,2020-01,06075032602
3992,37.777790309,-122.412834332,2020-12,06075017604
3993,37.771213095,-122.433709296,2020-08,06075016700
3994,37.772134835,-122.388253013,2024-01,06075060701
3995,37.78832457,-122.393911345,2023-05,06075061507
3996,37.739123409,-122.501137991,2020-06,06075035300
3997,37.794325885,-122.416450547,2021-04,06075011001
3998,37.787504496,-122.414163692,2022-08,06075012302
3999,37.762297641,-122.484630492,2022-05,06075032602
4000,37.79636509,-122.414263601,2020-08,06075010800
4001,37.785631782,-122.413782611,2022-01,06075012301
4002,37.791853892,-122.391364624,2023-09,06075061507
4003,37.780052504,-122.409773824,2021-10,06075017602
4004,37.79827242,-122.441643992,2021-12,06075012801
4005,37.761937485,-122.42395573,2023-01,06075020702
4006,37.778068341,-122.466151799,2022-05,06075045202
4007,37.772365253,-122.414746123,2022-08,06075017700
4008,37.779891588,-122.403958048,2023-11,06075017804
4009,37.791700515,-122.408344612,2024-04,06075011902
4010,37.716719478,-122.477542844,2020-02,06075033203
4011,37.753880143,-122.416954469,2024-08,06075020900
4012,37.778797888,-122.422520702,2024-04,06075016200
4013,37.779530959,-122.413542707,2024-06,06075017604
4014,37.760626675,-122.432685653,2021-01,06075020601
4015,37.781334058,-122.399027494,2023-01,06075017801
4016,37.772134835,-122.388253013,2024-07,06075060701
4017,37.803961053,-122.43712616,2024-09,06075012601
4018,37.802461767,-122.415491758,2020-10,06075010300
4019,37.781145862,-122.409026046,2020-08,06075017604
4020,37.791697251,-122.39213406,2024-09,06075061507
4021,37.788336839,-122.388899507,2024-02,06075061506
4022,37.780851317,-122.436427289,2021-05,06075015801
4023,37.800803175,-122.436797742,2021-01,06075012601
4024,37.715748295,-122.451744062,2022-10,06075031402
4025,37.767530719,-122.428694761,2021-06,06075020300
4026,37.787598162,-122.420926156,2020-11,06075012002
4027,37.796941735,-122.429558903,2021-12,06075013001
4028,37.762268798,-122.507668237,2020-05,06075035202
4029,37.779299769,-122.430296293,2022-09,06075016101
4030,37.748891572,-122.42723037,2020-02,06075021400
4031,37.778741224,-122.431343409,2022-10,06075016101
4032,37.78511799,-122.41873546,2021-12,06075012202
4033,37.780646414,-122.427178093,2022-09,06075016102
4034,37.764373209,-122.41747849,2021-10,06075020102
4035,37.768971267,-122.447989687,2020-12,06075016601
4036,37.796079379,-122.411606337,2021-02,06075011300
4037,37.789478818,-122.414561131,2022-10,06075011901
4038,37.726562732,-122.439143414,2021-04,06075025501
4039,37.80310132,-122.414343193,2024-11,06075010300
4041,37.778670115,-122.435215027,2023-01,06075015801
4042,37.733867163,-122.436287775,2023-05,06075031100
4043,37.771107724,-122.437866455,2022-01,06075016700
4044,37.777083316,-122.416979514,2024-12,06075012405
4045,37.763654746,-122.393765213,2021-10,06075022702
4046,37.784199161,-122.414267551,2024-08,06075012502
4047,37.758288706,-122.411433127,2022-02,06075022801
4048,37.723083603,-122.444004642,2023-11,06075025501
4049,37.72078041,-122.445122592,2021-08,06075026100
4050,37.763015092,-122.46831698,2021-10,06075030202
4051,37.727945179,-122.420194596,2021-12,06075025600
4052,37.786360792,-122.415616899,2024-12,06075012204
4053,37.764373209,-122.41747849,2023-06,06075020102
4054,37.776508038,-122.414457763,2021-08,06075017603
